link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/smothered-grilled-pork-chops-108305,Smothered Grilled Pork Chops ,"2 large red bell peppers $ 2 tablespoons plus 4 teaspoons vegetable oil $ 2 medium onions, thinly sliced $ 1 tablespoon all-purpose flour $ 1/4 cup dry white wine $ 2 tablespoons apple cider vinegar $ 2 tablespoons drained capers $ 1 cup low-salt chicken broth $ 1 tablespoon chopped fresh parsley $ 4 1- to 1 1/4-inch-thick bone-in rib pork chops (each about 12 ounces) $ ",Pork $ Pork Chop $ Summer $ Grill/Barbecue $ Bon Appétit $ ,American $ ,3/4,22,Pork $ Pork Chop $ Summer $ Grill/Barbecue $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-chicken-sandwiches-with-sage-pesto-and-apples-108306,Grilled Chicken Sandwiches with Sage Pesto and Apples ,"3/4 cup lightly packed fresh sage leaves (from 2 large bunches) $ 3/4 cup pine nuts (about 4 ounces) $ 1/4 cup (packed) fresh Italian parsley leaves $ 1 garlic clove $ 3/4 cup plus 3 tablespoons olive oil $ 6 tablespoons freshly grated Parmesan cheese $ 6 skinless boneless chicken breast halves $ 6 4x5-inch rectangles focaccia, ciabatta, or long French rolls, split horizontally $ Mayonnaise $ 3 medium Fuji apples, halved, cored, thinly sliced $ ",Sandwich $ Chicken $ Fruit $ Poultry $ Apple $ Summer $ Grill/Barbecue $ Sage $ Bon Appétit $ ,American $ ,3.5/4,55,Sandwich $ Chicken $ Fruit $ Poultry $ Apple $ Summer $ Grill/Barbecue $ Sage $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/marshmallows-10899,Marshmallows ,"1 1/2 cups confectioner's sugar $ 1 1/2 cups cornstarch $ 2 packages gelatin $ 4 cups sugar divided into 3 2/3 cups and 1/3 cup $ 1/2 cup light corn syrup $ 8 egg whites, at room temperature $ 1 teaspoon cream of tartar $ 1 teaspoon vanilla or almond extract, or a few drops of orange flower or rose water $ 1 drop food coloring (optional) $ ",Dessert $ Fall $ Fat Free $ Kidney Friendly $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ ,American $ ,2.5/4,1,Dessert $ Fall $ Fat Free $ Kidney Friendly $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/cheeseburgers-with-charred-green-chiles-and-onions-109698,Cheeseburgers with Charred Green Chiles and Onions ,"1/2 cup mayonnaise $ 1/2 cup prepared barbecue sauce $ 2 1/4 pounds freshly ground beef chuck $ 1 teaspoon salt $ 1/2 teaspoon ground black pepper $ 3 metal skewers $ 3 1/2-inch-thick onion slices $ Vegetable oil $ 3 poblano chiles* $ 12 thin slices cheddar cheese, room temperature $ 6 onion rolls or sesame-seed hamburger buns, split $ ",Sandwich $ Beef $ Onion $ Mayonnaise $ Cheddar $ Hot Pepper $ Summer $ Grill/Barbecue $ Bon Appétit $ ,American $ ,3.5/4,7,Sandwich $ Beef $ Onion $ Mayonnaise $ Cheddar $ Hot Pepper $ Summer $ Grill/Barbecue $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/malted-milk-ice-cream-cake-with-blackberry-topping-109721,Malted Milk Ice Cream Cake with Blackberry Topping ,"Nonstick vegetable oil spray $ 1 cup cake flour $ 1 teaspoon baking powder $ 1/4 teaspoon salt $ 1/2 cup sugar $ 1/4 cup (1/2 stick) unsalted butter, room temperature $ 1 large egg $ 1 teaspoon vanilla extract $ 1/3 cup whole milk $ 11 large egg yolks $ 3/4 cup (packed) golden brown sugar $ 3/4 cup malted milk powder $ 6 tablespoons bourbon $ 1 1/2 tablespoons vanilla extract $ 2 1/4 cups whipping cream $ 2 1/4 cups whole milk $ 1 cup plus 2 tablespoons sugar $ 1/2 cup water $ 6 tablespoons sugar $ 4 1/2-pint containers blackberries, divided $ ",Cake $ Milk/Cream $ Egg $ Dessert $ Bake $ Kid-Friendly $ Blackberry $ Summer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,10,Cake $ Milk/Cream $ Egg $ Dessert $ Bake $ Kid-Friendly $ Blackberry $ Summer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/watermelon-lemonade-and-blueberry-ice-pops-109724,"Watermelon, Lemonade, and Blueberry Ice Pops ",2 1/2 cups 1/2-inch cubes seeded watermelon (from 2-pound piece) $ 1/4 cup sugar $ 8 5-ounce disposable paper cups $ 8 ice pop sticks or wooden coffee stirrers $ 1/2 cup water $ 1/4 cup sugar $ 1/2 cup fresh lemon juice $ 1/4 cup orange juice $ 1/4 teaspoon vanilla extract $ 2 cups fresh blueberries (from three 1/2-pint containers) $ 1 cup water $ 5 tablespoons sugar $ 1 teaspoon fresh lemon juice $ ,Dessert $ Kid-Friendly $ Frozen Dessert $ Blueberry $ Lemon $ Watermelon $ Summer $ Vegan $ Bon Appétit $ Fat Free $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,2.5/4,3,Dessert $ Kid-Friendly $ Frozen Dessert $ Blueberry $ Lemon $ Watermelon $ Summer $ Vegan $ Bon Appétit $ Fat Free $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/watermelon-sorbet-with-wine-basil-gelee-109666,Watermelon Sorbet with Wine Basil Gelée ,"3/4 cup sugar $ 1/4 cup water $ 1 teaspoon finely grated fresh lemon zest $ 5 cups coarsely chopped seeded watermelon (from a 4-lb piece, rind discarded) $ 2 tablespoons fresh lemon juice, or to taste $ 1/4 cup packed fresh basil leaves $ 1 1/2 cups dry white wine $ 1/2 cup sugar $ 1 teaspoon finely grated fresh lemon zest $ 1/2 cup plus 2 tablespoons water $ 2 teaspoons unflavored gelatin (from 1 envelope) $ 2 tablespoons fresh lemon juice, or to taste $ an ice cream maker $ ",Dessert $ Frozen Dessert $ Lemon $ Watermelon $ Basil $ White Wine $ Summer $ Gourmet $ Fat Free $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,2.5/4,8,Dessert $ Frozen Dessert $ Lemon $ Watermelon $ Basil $ White Wine $ Summer $ Gourmet $ Fat Free $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-corn-with-smoked-paprika-butter-109709,Grilled Corn with Smoked Paprika Butter ,"1 cup (2 sticks) unsalted butter, room temperature $ 2 teaspoons hot smoked paprika $ 1 garlic clove, chopped $ 1/2 teaspoon sugar $ Pinch of salt $ 20 ears of fresh corn, shucked $ ",Side $ Kid-Friendly $ Corn $ Summer $ Grill/Barbecue $ Bon Appétit $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,7,Side $ Kid-Friendly $ Corn $ Summer $ Grill/Barbecue $ Bon Appétit $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/rice-with-julienned-carrots-106533,Rice with Julienned Carrots ,"1/2 cup finely chopped onion $ 1 tablespoon unsalted butter $ 1 cup long-grain white rice $ 1 1/2 cups water $ 1/2 teaspoon salt $ 1 medium carrot, cut into 1/8-inch-thick matchsticks $ ",Rice $ Side $ Quick & Easy $ Carrot $ Spring $ Gourmet $ Sugar Conscious $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ ,3/4,13,Rice $ Side $ Quick & Easy $ Carrot $ Spring $ Gourmet $ Sugar Conscious $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/cilantro-oil-106608,Cilantro Oil ,"2 cups coarsely chopped fresh cilantro leaves and tender stems $ 3/4 cup olive oil $ 2 green onions, chopped $ 1 medium jalapeño chili with seeds, chopped (about 1 tablespoon) $ 2 garlic cloves, chopped $ 1/4 cup water $ ",Condiment/Spread $ Food Processor $ Garlic $ Onion $ No-Cook $ Quick & Easy $ Summer $ Jalapeño $ Cilantro $ Bon Appétit $ ,American $ ,3/4,9,Condiment/Spread $ Food Processor $ Garlic $ Onion $ No-Cook $ Quick & Easy $ Summer $ Jalapeño $ Cilantro $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/fried-chrysanthemum-onions-14940,"Fried ""Chrysanthemum"" Onions ",2 medium onions $ 2 quarts vegetable oil for deep-frying $ 1/3 cup milk $ 1/4 cup all-purpose flour $ 1/2 cup fine dry bread crumbs $ 1 large egg $ ,Onion $ Side $ Fry $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,2/4,1,Onion $ Side $ Fry $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/oatmeal-cookies-with-raisins-dates-and-walnuts-108321,"Oatmeal Cookies with Raisins, Dates, and Walnuts ","2 cups all-purpose flour $ 1 teaspoon baking powder $ 1 teaspoon ground cinnamon $ 1/2 teaspoon baking soda $ 1/2 teaspoon salt $ 3/4 cup (1 1/2 sticks) unsalted butter, room temperature $ 1/4 cup solid vegetable shortening, room temperature $ 1 cup sugar $ 1 cup (packed) dark brown sugar $ 1/4 cup honey $ 2 large eggs $ 1 tablespoon vanilla extract $ 3 cups old-fashioned oats $ 1 cup raisins $ 1 cup chopped pitted dates $ 1 cup chopped walnuts $ ",Cookies $ Fruit $ Nut $ Bake $ Raisin $ Date $ Walnut $ Oat $ Bon Appétit $ ,American $ ,3.5/4,111,Cookies $ Fruit $ Nut $ Bake $ Raisin $ Date $ Walnut $ Oat $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/fresh-green-peas-and-sugar-snap-peas-in-sesame-dressing-109708,Fresh Green Peas and Sugar Snap Peas in Sesame Dressing ,"3 cups fresh shelled peas (from 3 pounds peas in pods) $ 12 ounces sugar snap peas, trimmed $ 2 tablespoons unseasoned rice vinegar $ 1 tablespoon soy sauce $ 1 tablespoon oriental sesame oil $ 1 tablespoon (packed) golden brown sugar $ 1 teaspoon coarse kosher salt $ 1/2 teaspoon freshly ground black pepper $ ",Side $ Quick & Easy $ Pea $ Summer $ Sugar Snap Pea $ Boil $ Bon Appétit $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ ,American $ Asian $ ,3.5/4,28,Side $ Quick & Easy $ Pea $ Summer $ Sugar Snap Pea $ Boil $ Bon Appétit $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ American $ Asian $ 
https://www.epicurious.com/recipes/food/views/mojito-marinated-chicken-breasts-109705,Mojito-Marinated Chicken Breasts ,"3/4 cup fresh lime juice $ 1/2 cup plus 2 tablespoons light rum $ 1/2 cup finely chopped fresh mint $ 6 tablespoons mint syrup $ 1 tablespoon vegetable oil $ 1 tablespoon coarse kosher salt $ 6 chicken breast halves with skin and bones (about 5 pounds) $ 3 large limes, quartered lengthwise $ Fresh mint sprigs $ ",Rum $ Chicken $ Marinate $ Low Carb $ Lime $ Mint $ Summer $ Grill/Barbecue $ Bon Appétit $ ,American $ Cuban $ ,3/4,34,Rum $ Chicken $ Marinate $ Low Carb $ Lime $ Mint $ Summer $ Grill/Barbecue $ Bon Appétit $ American $ Cuban $ 
https://www.epicurious.com/recipes/food/views/fillet-of-cod-with-asparagus-and-prosciutto-109377,Fillet of Cod with Asparagus and Prosciutto ,"1 1/2 pounds slender asparagus spears, trimmed to 7-inch lengths $ 2 garlic cloves, minced $ 1 teaspoon salt $ 2 tablespoons (1/4 stick) butter $ 1 tablespoon plus 6 teaspoons olive oil $ 1/3 cup fresh lemon juice $ 1 1/2 teaspoons grated lemon peel $ 1/2 teaspoon ground black pepper $ 6 6-ounce cod fillets, pinbones removed $ 6 ounces paper-thin prosciutto slices, halved lengthwise $ ",Bake $ Quick & Easy $ Lemon $ Cod $ Asparagus $ Prosciutto $ Bon Appétit $ ,American $ ,3/4,55,Bake $ Quick & Easy $ Lemon $ Cod $ Asparagus $ Prosciutto $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/potted-crab-109192,Potted Crab ,"1 lb cooked king crab legs in shell, thawed if frozen and shells split lengthwise $ 1/2 lb lump crabmeat, picked over $ 1 stick (1/2 cup) unsalted butter $ 1 tablespoon medium-dry Sherry $ 1 teaspoon finely grated fresh lemon zest $ 1 teaspoon fresh lemon juice $ 1 teaspoon minced shallot $ 1/4 teaspoon ground mace $ 1/4 teaspoon salt $ 1/8 teaspoon black pepper $ Pinch of cayenne $ Accompaniment:Irish brown bread , thinly sliced and toasted $ a 2-cup glass or ceramic dish; or 4 to 6 (4-oz) ramekins $ ",Shellfish $ Cocktail Party $ Quick & Easy $ Lemon $ Crab $ Sherry $ Spring $ Gourmet $ ,American $ ,2.5/4,4,Shellfish $ Cocktail Party $ Quick & Easy $ Lemon $ Crab $ Sherry $ Spring $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-chunk-orange-and-hazelnut-cookies-103155,"Chocolate Chunk, Orange and Hazelnut Cookies ","1 1/4 cups all purpose flour $ 1/2 teaspoon baking soda $ 1/8 teaspoon salt $ 3/4 cup (packed) golden brown sugar $ 1/2 cup (1 stick) unsalted butter, room temperature $ 4 teaspoons grated orange peel $ 1 teaspoon vanilla extract $ 1 large egg $ 3 3-ounce bars bittersweet chocolate, cut into 1/3-inch chunks $ 1 1/2 cups hazelnuts (about 6 ounces), toasted, husked, chopped $ ",Cookies $ Mixer $ Chocolate $ Nut $ Dessert $ Bake $ Orange $ Vanilla $ Spring $ Hazelnut $ Bon Appétit $ ,American $ ,3.5/4,31,Cookies $ Mixer $ Chocolate $ Nut $ Dessert $ Bake $ Orange $ Vanilla $ Spring $ Hazelnut $ Bon Appétit $ American $ 
