link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/celery-root-puree-with-truffle-butter-230990,Celery-Root Purée with Truffle Butter ,"3 lb celery root (sometimes called celeriac; 2 large), peeled with a knife and cut into 1/2-inch pieces (8 cups) $ 1 3/4 lb boiling potatoes (3 large), peeled and cut into 1/2-inch pieces $ 1 cup heavy cream $ 4 oz black truffle butter* or 1 stick (1/2 cup) unsalted butter $ 1 teaspoon salt $ 1/4 teaspoon black pepper $ ",Potato $ Side $ Thanksgiving $ Vegetarian $ Quick & Easy $ Wheat/Gluten-Free $ Root Vegetable $ Fall $ Boil $ Gourmet $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,French $ ,3.5/4,6,Potato $ Side $ Thanksgiving $ Vegetarian $ Quick & Easy $ Wheat/Gluten-Free $ Root Vegetable $ Fall $ Boil $ Gourmet $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ French $ 
https://www.epicurious.com/recipes/food/views/mini-shrimp-cornets-230963,Mini Shrimp Cornets ,"1 tablespoon unsalted butter $ 1/4 cup finely chopped onion $ 1 pound large shrimp (21 to 25 per pound in shell), peeled, deveined, and coarsely chopped $ 2 tablespoons medium-dry Sherry $ 1 tablespoon chopped fresh tarragon $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 1 (17 1/4-ounce) package frozen puff pastry sheets, thawed $ All-purpose flour for dusting $ 1 large egg $ 1 tablespoon milk $ parchment paper $ ",Shellfish $ Bake $ Cocktail Party $ Shrimp $ Sherry $ Tarragon $ Phyllo/Puff Pastry Dough $ Gourmet $ ,French $ ,3.5/4,15,Shellfish $ Bake $ Cocktail Party $ Shrimp $ Sherry $ Tarragon $ Phyllo/Puff Pastry Dough $ Gourmet $ French $ 
https://www.epicurious.com/recipes/food/views/pan-grilled-paillards-of-duck-230452,Pan-Grilled Paillards of Duck ,"1 whole boneless Moulard duck breast* with skin (2 lb total), halved $ 2 tablespoons water $ 2 teaspoons salt $ 2 teaspoons ground ginger $ 1 teaspoon black pepper $ 1 teaspoon curry powder $ 1 teaspoon cinnamon $ 2 navel oranges, cut into 1/4-inch-thick slices $ a well-seasoned ridged grill pan $ ",Duck $ Ginger $ Orange $ Curry $ Grill/Barbecue $ Gourmet $ ,French $ ,3/4,2,Duck $ Ginger $ Orange $ Curry $ Grill/Barbecue $ Gourmet $ French $ 
https://www.epicurious.com/recipes/food/views/opera-cake-230481,Opera Cake ,"3 tablespoons cake flour (not self-rising), sifted after measuring, plus additional for dusting pan $ 2 whole large eggs at room temperature for 30 minutes $ 1 cup almond flour (3 1/2 oz) or 2/3 cup blanched whole almonds (see cooks' note, below) $ 1/2 cup confectioners sugar, sifted after measuring $ 2 large egg whites at room temperature for 30 minutes $ 1/8 teaspoon cream of tartar $ 1/8 teaspoon salt $ 1 tablespoon granulated sugar $ 2 tablespoons unsalted butter, melted, foam discarded, and butter cooled $ 1 teaspoon instant-espresso powder $ 1/2 cup plus 1 tablespoon water $ 1/2 cup granulated sugar $ 1/4 cup Cognac or other brandy $ 2 teaspoons instant-espresso powder $ 1/4 cup plus 1 tablespoon water $ 6 tablespoons granulated sugar $ 2 large egg yolks $ 1 stick (1/2 cup) unsalted butter, cut into 1/2-inch cubes and softened $ 3/4 stick (6 tablespoons) unsalted butter $ 7 oz fine-quality bittersweet chocolate (not unsweetened; preferably 70 to 71% cacao), coarsely chopped $ 1 offset metal spatula $ 1 candy thermometer $ 1 small sealable plastic bag $ a 15- by 10-inch shallow baking pan; an offset metal spatula; a candy thermometer; a small sealable plastic bag $ ",Chocolate $ Dessert $ Bake $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,French $ ,3.5/4,19,Chocolate $ Dessert $ Bake $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ French $ 
https://www.epicurious.com/recipes/food/views/roast-quail-with-fresh-figs-230460,Roast Quail with Fresh Figs ,"1 medium onion, finely chopped $ 2 celery ribs, finely chopped $ 1 large garlic clove, finely chopped $ 1/2 stick (1/4 cup) unsalted butter $ 1/3 cup veal demi-glace $ 2 tablespoons chopped fresh tarragon $ 1 tablespoon fig balsamic vinegar $ 3/4 cup chopped walnuts (2 oz) $ 2/3 cup soft dried Mission figs (1/4 lb), stems discarded and figs finely chopped $ 1 cup coarse fresh bread crumbs $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 1/2 stick (1/4 cup) unsalted butter $ 1 pt fresh figs, stems discarded and figs halved lengthwise $ 1/4 cup finely chopped shallot $ 1/4 cup finely chopped celery $ 1 cup dry red wine $ 1 1/3 cups veal demi-glace $ 1 teaspoon arrowroot or cornstarch $ 2 tablespoons fig balsamic vinegar $ 1 tablespoon chopped fresh tarragon $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 12 semiboneless quail $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 2 tablespoons unsalted butter $ 2 tablespoons vegetable oil $ kitchen string; wooden picks $ ",Fruit $ Poultry $ Roast $ Dinner $ Lunch $ Fig $ Fall $ Winter $ Gourmet $ ,French $ ,3.5/4,9,Fruit $ Poultry $ Roast $ Dinner $ Lunch $ Fig $ Fall $ Winter $ Gourmet $ French $ 
https://www.epicurious.com/recipes/food/views/filets-mignons-with-creamy-paprika-sauce-230454,Filets Mignons with Creamy Paprika Sauce ,"4 (1 1/2-inch-thick) filets mignons (beef tenderloin steaks; each about 6 oz) $ 1 teaspoon salt $ 3/4 teaspoon black pepper $ 1 tablespoon vegetable oil $ 1 tablespoon unsalted butter $ 1 cup thinly sliced onion (1 large) $ 1/2 teaspoon finely chopped garlic $ 10 oz mushrooms, sliced $ 1 tablespoon paprika (not hot) $ 2/3 cup sour cream $ 1 tablespoon Dijon mutard $ 2 teaspoons Worcestershire sauce $ Accompaniment: buttered egg noodles $ ",Dairy $ Pasta $ Sauté $ Quick & Easy $ Steak $ Gourmet $ ,French $ ,3/4,30,Dairy $ Pasta $ Sauté $ Quick & Easy $ Steak $ Gourmet $ French $ 
https://www.epicurious.com/recipes/food/views/salade-aux-fines-herbes-with-camembert-230445,Salade aux Fines Herbes with Camembert ,"2 teaspoons Champagne vinegar $ 1/2 tablespoon minced shallot $ 1/2 teaspoon whole-grain mustard $ 1/4 teaspoon salt $ 1/8 teaspoon black pepper $ 2 tablespoons mild olive oil $ 4 cups loosely packed mâche (lambs' lettuce; 1 to 2 oz), trimmed $ 2 Belgian endives, cut crosswise into 1/8-inch-thick slices $ 4 cups torn Boston lettuce (from 1 small head) $ 1/4 cup loosely packed chervil sprigs or 1 tablespoon chopped fresh tarragon $ 1 tablespoon finely chopped fresh chives $ Accompaniments: Camembert cheese at room temperature and sliced baguette $ ",Salad $ Cheese $ Leafy Green $ Herb $ No-Cook $ Vegetarian $ Quick & Easy $ Gourmet $ ,French $ ,3.5/4,2,Salad $ Cheese $ Leafy Green $ Herb $ No-Cook $ Vegetarian $ Quick & Easy $ Gourmet $ French $ 
https://www.epicurious.com/recipes/food/views/scrambled-eggs-en-coque-with-caviar-230442,Scrambled Eggs en Coque with Caviar ,"6 large eggs (in shells) $ 2 tablespoons heavy cream $ 5 tablespoons unsalted butter $ 1/4 teaspoon salt $ 1/4 teaspoon black pepper $ 3 (1/2-inch-thick) slices firm white bread such as pain de mie or Pullman loaf, crusts discarded $ 50 g caviar (preferably osetra) $ an egg topper or a sharp paring knife; 6 eggcups; 6 demitasse spoons $ ",Egg $ Fish $ Breakfast $ Brunch $ Lunch $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ ,French $ ,4/4,4,Egg $ Fish $ Breakfast $ Brunch $ Lunch $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ French $ 
https://www.epicurious.com/recipes/food/views/hazelnut-gelato-profiteroles-with-warm-kahlua-sauce-230665,Hazelnut Gelato Profiteroles with Warm Kahlua Sauce ,"1 cup hazelnuts, toasted, husked $ 1 quart half and half $ 3/4 cup sugar $ 3 large egg yolks $ 1 1/2 teaspoons vanilla extract $ 1 cup half and half $ 3/4 cup sugar $ 2 tablespoons (1/4 stick) unsalted butter $ 1 1/4 pounds bittersweet (not unsweetened) or semisweet chocolate, chopped $ 1/4 cup Kahlúa $ 1 teaspoon vanilla extract $ 1 cup whole milk $ 1/2 cup (1 stick) unsalted butter, cut into 1/2-inch cubes $ 1/2 teaspoon salt $ 1 1/4 cups all purpose flour $ 5 large eggs $ ",Milk/Cream $ Food Processor $ Ice Cream Machine $ Dairy $ Egg $ Dessert $ Bake $ Frozen Dessert $ Kahlúa $ Hazelnut $ Simmer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,French $ ,3.5/4,5,Milk/Cream $ Food Processor $ Ice Cream Machine $ Dairy $ Egg $ Dessert $ Bake $ Frozen Dessert $ Kahlúa $ Hazelnut $ Simmer $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ French $ 
https://www.epicurious.com/recipes/food/views/popovers-with-gruyere-230617,Popovers with Gruyère ,2 cups all purpose flour $ 1 1/4 teaspoons salt $ 2 cups whole milk $ 4 large eggs $ Nonstick vegetable oil spray $ 1 1/2 cups grated Gruyère cheese (about 6 ounces) $ ,Cheese $ Bake $ Bon Appétit $ ,French $ ,3.5/4,26,Cheese $ Bake $ Bon Appétit $ French $ 
