link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/southwestern-corn-and-potato-soup-234264,Southwestern Corn and Potato Soup ,"3 tablespoons olive oil $ 1 large onion, chopped $ 1 fresh jalapeño, seeded and finely chopped $ 1/2 teaspoon salt $ 1/4 teaspoon black pepper $ 1 1/2 lb large yellow-fleshed potatoes such as Yukon Gold (about 2) $ 3 1/4 cups reduced-sodium chicken broth (26 fl oz) $ 1 cup water $ 1 (10-oz) package frozen corn (not thawed) $ 3 tablespoons fresh lime juice $ 1/4 cup finely chopped fresh cilantro $ Accompaniments: 1/2-inch cubes of California avocado; chopped fresh cilantro; tortilla chips; lime wedges $ ",Soup/Stew $ Potato $ Vegetable $ Sauté $ Quick & Easy $ Lunch $ Corn $ Gourmet $ Sugar Conscious $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ Southwestern $ ,3.5/4,43,Soup/Stew $ Potato $ Vegetable $ Sauté $ Quick & Easy $ Lunch $ Corn $ Gourmet $ Sugar Conscious $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ Southwestern $ 
https://www.epicurious.com/recipes/food/views/chilled-lemon-souffles-with-caramel-sauce-234446,Chilled Lemon Souffles with Caramel Sauce ,"Vegetable oil $ 1/4 cup water $ 1 teaspoon unflavored gelatin $ 3 large eggs, separated $ 2 tablespoons cornstarch $ 1 cup plus 2 tablespoons whole milk $ 6 tablespoons sugar, divided $ 6 tablespoons fresh lemon juice $ 1 1/2 teaspoons finely grated lemon peel $ Caramel Sauce $ ",Milk/Cream $ Egg $ Dessert $ Bake $ Lemon $ Spring $ Bon Appétit $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ French $ ,3/4,13,Milk/Cream $ Egg $ Dessert $ Bake $ Lemon $ Spring $ Bon Appétit $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ French $ 
https://www.epicurious.com/recipes/food/views/chilled-watercress-soup-with-onion-cream-234411,Chilled Watercress Soup with Onion Cream ,"3 tablespoons olive oil $ 2 medium onions, thinly sliced $ 1 large leek (white and pale green parts only), thinly sliced $ 4 cups vegetable broth $ 1 large bunch or 2 medium bunches watercress, thick stems removed (about 4 cups) $ 1 cup half and half $ 1/4 cup crème fraîche $ 2 green onions, thinly sliced, dark green part reserved for garnish $ 1 tablespoon fresh lemon juice $ 2 teaspoons grated lemon peel $ 1/4 teaspoon Worcestershire sauce $ ",Dairy $ Leafy Green $ Onion $ Vegetable $ Appetizer $ Sauté $ Vegetarian $ Low Cal $ Spring $ Bon Appétit $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ ,0/4,0,Dairy $ Leafy Green $ Onion $ Vegetable $ Appetizer $ Sauté $ Vegetarian $ Low Cal $ Spring $ Bon Appétit $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/roasted-baby-beets-and-arugula-salad-with-lemon-gorgonzola-vinaigrette-234415,Roasted Baby Beets and Arugula Salad with Lemon Gorgonzola Vinaigrette ,"1/4 cup fresh lemon juice $ 1 tablespoon red wine vinegar $ 1/2 cup plus 1/3 cup extra-virgin olive oil $ 1/2 cup crumbled Gorgonzola cheese (about 4 ounces) $ 2 cups roughly torn bite-size pieces French bread $ 1/4 cup assorted chopped fresh herbs (such as parsley, basil, and rosemary) $ 1 garlic clove, minced $ 24 baby beets, trimmed, scrubbed $ 8 ounces baby arugula (about 12 cups) $ ",Cheese $ Citrus $ Leafy Green $ Vegetable $ Side $ Roast $ Vegetarian $ High Fiber $ Spring $ Bon Appétit $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,12,Cheese $ Citrus $ Leafy Green $ Vegetable $ Side $ Roast $ Vegetarian $ High Fiber $ Spring $ Bon Appétit $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/raw-blueberry-tartlets-235281,Raw Blueberry Tartlets ,2 cups fresh blueberries $ 2 tsp fresh orange juice $ 1 tsp fresh lemon juice $ 1/2 tsp grated orange zest plus extra julienned for garnish $ 1/4 tsp vanilla extract $ 4 tsp brown sugar $ Canola-oil cooking spray $ 2/3 cup raw almonds $ 1/2 (packed) cup pitted dates $ ,Food Processor $ Citrus $ No-Cook $ Blueberry $ Date $ Almond $ Summer $ Healthy $ Self $ ,American $ ,3.5/4,3,Food Processor $ Citrus $ No-Cook $ Blueberry $ Date $ Almond $ Summer $ Healthy $ Self $ American $ 
https://www.epicurious.com/recipes/food/views/ham-leek-and-three-cheese-quiche-234261,"Ham, Leek, and Three-Cheese Quiche ","1 round of refrigerated pie dough for a 9-inch pie (from a 15-oz package; not a preshaped frozen pie shell) $ 3/4 lb leeks (about 3 medium; white and pale green parts only) $ 2 tablespoons unsalted butter $ 1/4 lb thinly sliced smoked ham $ 3 oz Gruyère, coarsely grated (1 cup) $ 3 oz Italian Fontina, coarsely grated (1 cup) $ 3 oz whole-milk mozzarella, coarsely grated (1 cup) $ 3 large eggs $ 1/8 teaspoon freshly grated nutmeg $ 1/4 teaspoon black pepper $ 1 3/4 cups crème fraîche (from two 8-oz containers) $ a 9-inch pie plate (4-cup capacity) $ ",Cheese $ Egg $ Pork $ Vegetable $ Breakfast $ Brunch $ Bake $ Super Bowl $ Dinner $ Lunch $ Ham $ Fall $ Gourmet $ Sugar Conscious $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ French $ ,3.5/4,61,Cheese $ Egg $ Pork $ Vegetable $ Breakfast $ Brunch $ Bake $ Super Bowl $ Dinner $ Lunch $ Ham $ Fall $ Gourmet $ Sugar Conscious $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ French $ 
https://www.epicurious.com/recipes/food/views/rum-raisin-apple-cake-234445,Rum-Raisin Apple Cake ,"1/2 cup dark rum $ 2 1/2 cups all purpose flour $ 2 teaspoons baking powder $ 2 teaspoons ground cinnamon $ 1 teaspoon salt $ 1/2 teaspoon ground allspice $ 2 cups sugar $ 3 large eggs $ 3/4 cup vegetable oil $ 2 teaspoons vanilla extract $ 4 large Fuji apples (about 2 pounds), peeled, cored, cut into 1/2-inch cubes $ 1 cup chopped walnuts $ 1 cup golden raisins $ ",Cake $ Rum $ Egg $ Dessert $ Bake $ Quick & Easy $ Raisin $ Apple $ Walnut $ Spring $ Bon Appétit $ Massachusetts $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,11,Cake $ Rum $ Egg $ Dessert $ Bake $ Quick & Easy $ Raisin $ Apple $ Walnut $ Spring $ Bon Appétit $ Massachusetts $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/asparagus-gratin-234269,Asparagus Gratin ,"2 lb asparagus, trimmed and cut diagonally into 1 1/2-inch pieces $ 2 tablespoons olive oil $ 2 tablespoons unsalted butter, cut into bits $ 1/2 cup finely chopped shallots (about 2 large) $ 4 slices firm white sandwich bread, cut into 1/4-inch pieces $ 1/4 cup pine nuts (1 1/4 oz) $ 1/4 teaspoon black pepper $ 2 oz finely grated Parmigiano-Reggiano (1 cup) $ 1/2 teaspoon salt $ 1/2 cup mascarpone cheese $ ",Cheese $ Vegetable $ Broil $ Vegetarian $ Quick & Easy $ Parmesan $ Pine Nut $ Asparagus $ Boil $ Gourmet $ ,American $ ,3.5/4,52,Cheese $ Vegetable $ Broil $ Vegetarian $ Quick & Easy $ Parmesan $ Pine Nut $ Asparagus $ Boil $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-artichokes-with-artichoke-mint-dip-234402,Grilled Artichokes with Artichoke-Mint Dip ,8 whole artichokes $ 1 cup (packed) fresh mint leaves $ 6 ounces cream cheese $ 3 tablespoons extra-virgin olive oil $ ,Herb $ Vegetable $ Appetizer $ Vegetarian $ Low Cal $ High Fiber $ Cream Cheese $ Mint $ Artichoke $ Spring $ Healthy $ Bon Appétit $ ,American $ ,2.5/4,3,Herb $ Vegetable $ Appetizer $ Vegetarian $ Low Cal $ High Fiber $ Cream Cheese $ Mint $ Artichoke $ Spring $ Healthy $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/warm-chocolate-cakes-with-coffee-creme-anglaise-235284,Warm Chocolate Cakes with Coffee Crème Anglaise ,"1/3 cup 2 percent milk $ 4 tsp sugar $ 1 1-inch piece vanilla bean $ 4 tsp brewed coffee $ 1 egg yolk $ 1 egg, separated $ 2 tbsp sugar $ 1/4 cup chopped bittersweet chocolate $ 7 tsp nonfat plain yogurt $ Canola-oil cooking spray $ ",Cake $ Coffee $ Milk/Cream $ Chocolate $ Egg $ Dessert $ Low Fat $ Yogurt $ Healthy $ Self $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,4,Cake $ Coffee $ Milk/Cream $ Chocolate $ Egg $ Dessert $ Low Fat $ Yogurt $ Healthy $ Self $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
