link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/crab-hush-puppies-with-curried-honey-mustard-sauce-242971,Crab Hush Puppies With Curried Honey-Mustard Sauce ,"1/4 cup Creole mustard $ 1/4 cup honey $ 1 3/4 teaspoons curry powder, divided $ 1 cup just-add-water cornbread mix $ 1/4 cup bottled clam juice $ 12 ounces fresh lump crabmeat, diced $ 1 cup finely chopped green onions, divided $ Vegetable oil (for frying) $ ",Appetizer $ Side $ Fry $ Cocktail Party $ Picnic $ Quick & Easy $ High Fiber $ Oscars $ Dinner $ Crab $ Fall $ Summer $ Shower $ Engagement Party $ Party $ Potluck $ Bon Appétit $ Kidney Friendly $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,Indian $ ,3.5/4,27,Appetizer $ Side $ Fry $ Cocktail Party $ Picnic $ Quick & Easy $ High Fiber $ Oscars $ Dinner $ Crab $ Fall $ Summer $ Shower $ Engagement Party $ Party $ Potluck $ Bon Appétit $ Kidney Friendly $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Indian $ 
https://www.epicurious.com/recipes/food/views/ginger-cardamom-oeufs-a-la-neige-243532,Ginger Cardamom Oeufs à la Neige ,"3 large eggs $ 1/2 cup plus 3 tablespoons sugar, divided $ 2 cups whole milk $ 1/2 teaspoon ground ginger $ 1/4 teaspoon ground cardamom $ 1/2 teaspoon cornstarch $ 1/8 teaspoon salt $ 1/2 teaspoon pure vanilla extract $ 1/4 cup roasted shelled pistachios, chopped $ ",Milk/Cream $ Egg $ Ginger $ Dessert $ Poach $ Pistachio $ Spice $ Chill $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ ,French $ Indian $ ,3.5/4,4,Milk/Cream $ Egg $ Ginger $ Dessert $ Poach $ Pistachio $ Spice $ Chill $ Gourmet $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ French $ Indian $ 
https://www.epicurious.com/recipes/food/views/vadouvan-indian-spice-blend-243607,Vadouvan Indian Spice Blend ,"2 pounds onions, cut into 1-inch pieces $ 1 pound shallots, halved $ 12 garlic cloves, peeled $ 1/4 cup vegetable oil $ 1 teaspoon fenugreek seeds $ 1 tablespoon thinly sliced fresh curry leaves (optional) $ 1 tablespoon ground cumin $ 1 teaspoon ground cardamom $ 1 teaspoon brown mustard seeds $ 3/4 teaspoon turmeric $ 1/2 teaspoon grated nutmeg $ 1/2 teaspoon hot red-pepper flakes $ 1/4 teaspoon ground cloves $ an electric coffee/spice grinder or a mortar and pestle $ ",Condiment/Spread $ Food Processor $ Garlic $ Onion $ Bake $ Diwali $ Spice $ Gourmet $ ,Indian $ ,3.5/4,7,Condiment/Spread $ Food Processor $ Garlic $ Onion $ Bake $ Diwali $ Spice $ Gourmet $ Indian $ 
https://www.epicurious.com/recipes/food/views/scalloped-potatoes-with-coconut-milk-and-chilies-243135,Scalloped Potatoes With Coconut Milk and Chilies ,"1 can (13.5 ounces) unsweetened coconut milk $ 2 tablespoons Balchao Masala $ 1 1/2 teaspoons coarse kosher or sea salt $ Vegetable cooking spray $ 1 pound russet or Yukon Gold potatoes, peeled, cut crosswise or lengthwise (depending on their size) into 1/4-inch-thick slices, and submerged in a bowl of cold water to prevent browning $ 4 scallions (green tops and white bulbs), thinly sliced crosswise $ 8 to 10 medium-size to large fresh curry leaves $ ",Potato $ Brunch $ Side $ Bake $ Vegetarian $ Casserole/Gratin $ Coconut $ Hot Pepper $ ,Indian $ ,3/4,9,Potato $ Brunch $ Side $ Bake $ Vegetarian $ Casserole/Gratin $ Coconut $ Hot Pepper $ Indian $ 
https://www.epicurious.com/recipes/food/views/curried-chicken-salad-with-spiced-chickpeas-and-raita-243206,Curried Chicken Salad with Spiced Chickpeas and Raita ,"1 medium onion, chopped (1 cup) $ 1 tablespoon minced garlic $ 1 tablespoon minced peeled ginger $ 2 tablespoons vegetable oil $ 1 tablespoon curry powder $ 1 teaspoon ground cumin $ 2 medium tomatoes, chopped (1 cup) $ 1 cup plain yogurt $ 2 tablespoons cilantro $ 1 rotisserie chicken, meat coarsely shredded (3 to 4 cups) $ 1 cup red grapes, halved $ 1 tablespoon vegetable oil $ 1 (19-ounce) can chickpeas, rinsed, drained, and patted dry (2 cups) $ 1 teaspoon ground cumin $ 1/2 teaspoon turmeric $ 1/4 teaspoon cayenne $ 1 cup plain yogurt $ 1 seedless cucumber, peeled, cored, and chopped (2 cups) $ 2 tablespoons chopped mint $ 1/2 cup sliced almonds, toasted $ 4 (16-ounce) wide jars or containers with lids $ ",Chicken $ Poultry $ Tomato $ Picnic $ Kid-Friendly $ Yogurt $ High Fiber $ Lunch $ Tree Nut $ Almond $ Spice $ Curry $ Cucumber $ Chickpea $ Healthy $ Gourmet $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ No Sugar Added $ Diabetes-Friendly $ ,Indian $ South Asian $ ,3.5/4,57,Chicken $ Poultry $ Tomato $ Picnic $ Kid-Friendly $ Yogurt $ High Fiber $ Lunch $ Tree Nut $ Almond $ Spice $ Curry $ Cucumber $ Chickpea $ Healthy $ Gourmet $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ No Sugar Added $ Diabetes-Friendly $ Indian $ South Asian $ 
https://www.epicurious.com/recipes/food/views/curried-lamb-burgers-with-grilled-vegetables-and-mint-raita-242691,Curried Lamb Burgers with Grilled Vegetables and Mint Raita ,"1 cup plain whole-milk yogurt (preferably Greek-style) $ 3 tablespoons chopped fresh mint $ 2 tablespoons chopped fresh cilantro $ 1 1/4 teaspoons finely grated lime peel $ Coarse kosher salt $ 4 tablespoons olive oil, divided $ 1 1/4 cups chopped onion $ 2 tablespoons minced peeled fresh ginger $ 2 teaspoons coarse kosher salt, divided $ 2 teaspoons Madras curry powder $ 1 3/4 pounds ground lamb $ 3 tablespoons chopped fresh cilantro $ 1 1/2 teaspoons cracked black pepper, divided $ 3 medium zucchini (about 12 ounces), cut lengthwise into 1/4-inch-thick slices $ 6 green onions, trimmed $ 1 fresh poblano chile,* quartered, seeded $ 6 small naans (Indian flatbreads; about 6 inches long) or pita breads $ 1 large tomato, thinly sliced $ ",Sandwich $ Yogurt $ High Fiber $ Backyard BBQ $ Lunch $ Mint $ Ground Lamb $ Curry $ Zucchini $ Summer $ Grill $ Grill/Barbecue $ Cilantro $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,Indian $ ,3.5/4,20,Sandwich $ Yogurt $ High Fiber $ Backyard BBQ $ Lunch $ Mint $ Ground Lamb $ Curry $ Zucchini $ Summer $ Grill $ Grill/Barbecue $ Cilantro $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Indian $ 
https://www.epicurious.com/recipes/food/views/shrimp-tikka-with-fresh-mango-chutney-242627,Shrimp Tikka with Fresh Mango Chutney ,"1/4 cup vegetable oil $ 2 tablespoons fresh lime juice $ 1 (1-inch) piece fresh jalapeño, chopped (about 2 teaspoons) $ 1 (1-inch) piece peeled ginger, chopped $ 1 large garlic clove, smashed $ 2 teaspoons ground garam masala $ 3/4 teaspoons turmeric $ 1/8 teaspoons grated nutmeg $ 2 pound large shrimp in shell, peeled, leaving tail fan attached $ 1 teaspoon ground cumin $ 1 (3/4-pound) unripe mango, chopped $ 1/3 seedless cucumber, peeled and chopped (3/4 cup) $ 1/2 cup chopped red onion $ 1 to 2 teaspoons minced fresh jalapeño with seeds $ 3 tablespoons fresh lime juice $ 3 tablespoons thinly sliced mint $ 3 tablespoons chopped cilantro $ Equipment: 10 (12-inch) wooden skewers, soaked in water 30 minutes $ Accompaniment: lime wedges $ ",Blender $ Marinate $ Diwali $ Dinner $ Lime $ Mango $ Mint $ Shrimp $ Spice $ Summer $ Grill $ Grill/Barbecue $ Jalapeño $ Cilantro $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,Indian $ ,4/4,50,Blender $ Marinate $ Diwali $ Dinner $ Lime $ Mango $ Mint $ Shrimp $ Spice $ Summer $ Grill $ Grill/Barbecue $ Jalapeño $ Cilantro $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Indian $ 
https://www.epicurious.com/recipes/food/views/curried-pea-frittata-with-fresh-tomato-chutney-242519,Curried Pea Frittata with Fresh Tomato Chutney ,"1 12-ounce container grape tomatoes $ 1 tablespoon (packed) dark brown sugar $ 1 teaspoon ground cumin $ 1 small garlic clove, peeled $ 1 1/8-inch-thick round peeled fresh ginger, chopped $ 8 large eggs $ 1/4 cup freshly grated Parmesan cheese $ 2 teaspoons curry powder $ 1/4 teaspoon (generous) salt $ 3 tablespoons olive oil $ 2 green onions, chopped $ 1 cup frozen peas, thawed $ ",Food Processor $ Egg $ Tomato $ Breakfast $ Brunch $ Broil $ Sauté $ Vegetarian $ Quick & Easy $ Low Cal $ High Fiber $ Dinner $ Lunch $ Buffet $ Curry $ Pea $ Summer $ Bon Appétit $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Indian $ ,3/4,23,Food Processor $ Egg $ Tomato $ Breakfast $ Brunch $ Broil $ Sauté $ Vegetarian $ Quick & Easy $ Low Cal $ High Fiber $ Dinner $ Lunch $ Buffet $ Curry $ Pea $ Summer $ Bon Appétit $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Indian $ 
https://www.epicurious.com/recipes/food/views/aromatic-braised-chicken-with-fried-onions-242308,Aromatic Braised Chicken with Fried Onions ,"2 1/2 pounds chicken thighs with bone, skin discarded $ 4 medium shallots, quartered $ 5 garlic cloves, chopped $ 1 tablespoon minced peeled ginger $ 2 sprigs fresh curry leaves, leaves removed from stems $ 1 teaspoon cayenne $ 1/4 teaspoon black peppercorns $ 10 whole cloves $ 1 (1-inch) piece cinnamon stick $ 1 teaspoon distilled white vinegar $ 1/2 cup water $ About 2 cups vegetable oil $ 1 medium onion, thinly sliced $ 3 teaspoons all-purpose flour, divided $ ",Soup/Stew $ Chicken $ Onion $ Braise $ Dinner $ Gourmet $ India $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,Indian $ ,3.5/4,14,Soup/Stew $ Chicken $ Onion $ Braise $ Dinner $ Gourmet $ India $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ Indian $ 
https://www.epicurious.com/recipes/food/views/goan-shrimp-in-roasted-coconut-sauce-242304,Goan Shrimp in Roasted-Coconut Sauce ,"1 teaspoon coriander seeds $ 1/2 teaspoon cumin seeds $ 1 (1-inch) piece cinnamon stick, broken into pieces $ 4 whole cloves $ 1/4 cup unsweetened dried grated coconut $ 1 teaspoon hot red-pepper flakes $ 1/2 teaspoon turmeric $ 3 tablespoons vegetable oil $ 1 medium onion, finely chopped $ 3 garlic cloves, finely chopped $ 1 tablespoon grated peeled ginger (use a Microplane) $ 2 (4-inch) fresh hot green chiles, cut lengthwise into thin shreds, plus seeds $ 1/4 cup Swad-brand tamarind concentrate (see cooks' note, below) $ 1 cup finely chopped plum tomato (1 large) $ 1 1/2 lb large shrimp, peeled $ 1 teaspoon coarse sea salt such as fleur de sel $ 2 teaspoons Sherry vinegar or red-wine vinegar $ Equipment: an electric coffee/spice grinder $ Accompaniment: basmati rice or Indian bread $ ",Rice $ Sauté $ Dinner $ Coconut $ Shrimp $ Bon Appétit $ Brooklyn $ New York $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,Indian $ ,3/4,12,Rice $ Sauté $ Dinner $ Coconut $ Shrimp $ Bon Appétit $ Brooklyn $ New York $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Indian $ 
