link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/bruschetta-with-goat-cheese-roasted-pepper-and-basil-105147,"Bruschetta with Goat Cheese, Roasted Pepper, and Basil ","1 large red bell pepper $ 4 ounces soft fresh goat cheese (such as Montrachet), room temperature (about 1 cup) $ 4 3/4-inch-thick slices country bread, halved, toasted or grilled $ 16 fresh basil leaves $ ",Appetizer $ Bake $ Goat Cheese $ Basil $ Bell Pepper $ Bon Appétit $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,3.5/4,30,Appetizer $ Bake $ Goat Cheese $ Basil $ Bell Pepper $ Bon Appétit $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/florentine-carnival-cake-em-schiacciata-alla-fiorentina-em-103094,Florentine Carnival Cake (Schiacciata alla Fiorentina) ,"3/4 cup granulated sugar $ 1 packet active dry yeast or 2 teaspoons rapid-rise yeast $ 1/2 cup water $ 1/2 teaspoon salt $ 1/2 cup extra-virgin olive oil, plus two tablespoons $ 2 large eggs, at room temperature $ 3 cups all-purpose flour $ Grated zest of one orange $ 1/4 teaspoon cinnamon $ 2 egg yolks $ 3 to 4 tablespoons powdered sugar $ ",Cake $ Egg $ Brunch $ Dessert $ Bake $ Winter $ Shower $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,2.5/4,4,Cake $ Egg $ Brunch $ Dessert $ Bake $ Winter $ Shower $ Kidney Friendly $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/gremolata-shrimp-109604,Gremolata Shrimp ,"1 large lemon $ 2 tablespoons olive oil $ 20 raw large shrimp in shell $ Cayenne pepper (optional) $ 3 garlic cloves, minced $ 1/4 cup chopped flat-leaf parsley $ Coarse sea salt and freshly ground black pepper $ ",Garlic $ Quick & Easy $ Lemon $ Shrimp $ Summer $ Pan-Fry $ Parsley $ ,Italian $ ,4/4,3,Garlic $ Quick & Easy $ Lemon $ Shrimp $ Summer $ Pan-Fry $ Parsley $ Italian $ 
https://www.epicurious.com/recipes/food/views/classic-pesto-109802,Classic Pesto ,4 cups fresh basil leaves (from about 3 large bunches) $ 1/2 cup olive oil $ 1/3 cup pine nuts $ 2 garlic cloves $ 1/4 cup freshly grated Parmesan cheese $ 1/4 cup freshly grated pecorino Sardo or Parmesan cheese $ 1 teaspoon coarse kosher salt $ ,Condiment/Spread $ Sauce $ No-Cook $ Low Carb $ Parmesan $ Basil $ Pine Nut $ Summer $ Bon Appétit $ ,Italian $ Mediterranean $ ,3.5/4,96,Condiment/Spread $ Sauce $ No-Cook $ Low Carb $ Parmesan $ Basil $ Pine Nut $ Summer $ Bon Appétit $ Italian $ Mediterranean $ 
https://www.epicurious.com/recipes/food/views/honeyed-panna-cotta-with-dried-figs-and-sauternes-104606,Honeyed Panna Cotta with Dried Figs and Sauternes ,"1 cup whole milk $ 1 tablespoon unflavored gelatin $ 3 cups whipping cream $ 4 tablespoons sugar $ 3 tablespoons honey $ 1/8 teaspoon salt $ 1/4 teaspoon vanilla extract $ 2 cups Sauternes or Quady Winery Essensia* $ 8 dried black Mission figs, quartered $ ",Milk/Cream $ Fruit $ Dessert $ Fig $ Winter $ Honey $ Bon Appétit $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,Italian $ ,3/4,12,Milk/Cream $ Fruit $ Dessert $ Fig $ Winter $ Honey $ Bon Appétit $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Italian $ 
https://www.epicurious.com/recipes/food/views/slow-roasted-tomato-crostini-104624,Slow-Roasted Tomato Crostini ,"6 medium plum tomatoes (1 lb), halved lengthwise $ 2 tablespoons extra-virgin olive oil plus additional for brushing $ 7 garlic cloves, unpeeled $ 12 1/2-inch-thick slices baguette or Italian bread (about 2 1/2 inches wide) $ 1 to 2 tablespoons finely sliced fresh mint $ 4 Kalamata or other brine-cured black olives, pitted and chopped $ ",Garlic $ Herb $ Olive $ Tomato $ Appetizer $ Roast $ Cocktail Party $ Vegetarian $ Mint $ Summer $ Shower $ Party $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Vegan $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,3/4,11,Garlic $ Herb $ Olive $ Tomato $ Appetizer $ Roast $ Cocktail Party $ Vegetarian $ Mint $ Summer $ Shower $ Party $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Vegan $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/torquatos-tuscan-slaw-104564,Torquato's Tuscan Slaw ,"1/2 medium green cabbage $ 1 medium red onion $ 2 tablespoons red-wine vinegar $ Fine sea salt to taste $ 3 to 4 tablespoons fine-quality extra-virgin olive oil (preferably Tuscan) $ a mandoline, Benriner, or other manual slicer $ ",Salad $ Leafy Green $ Onion $ Vegetable $ Side $ No-Cook $ Vegetarian $ Vinegar $ Fall $ Summer $ Winter $ Vegan $ Raw $ Cabbage $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Pescatarian $ Paleo $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,Italian $ ,2.5/4,2,Salad $ Leafy Green $ Onion $ Vegetable $ Side $ No-Cook $ Vegetarian $ Vinegar $ Fall $ Summer $ Winter $ Vegan $ Raw $ Cabbage $ Gourmet $ Sugar Conscious $ Kidney Friendly $ Pescatarian $ Paleo $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/duck-breast-with-fennel-and-rosemary-103445,Duck Breast with Fennel and Rosemary ,"2 boneless Muscovy duck breast halves (1 3/4 to 2 pounds total)* $ 3 garlic cloves, finely chopped $ 2 teaspoons fennel seeds, crushed $ 1 teaspoon chopped fresh rosemary $ 1 teaspoon extra-virgin olive oil $ ",Duck $ Garlic $ Roast $ Low Carb $ Rosemary $ Bon Appétit $ ,Italian $ ,3.5/4,18,Duck $ Garlic $ Roast $ Low Carb $ Rosemary $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/lentils-with-sausage-and-swiss-chard-103446,Lentils with Sausage and Swiss Chard ,"8 ounces sweet Italian turkey sausage (about 2 links), casings removed, sausage finely crumbled $ 1/2 cup chopped peeled carrot $ 1/2 cup chopped onion $ 2 garlic cloves, minced $ 1 1/3 cups dried lentils $ 1 bay leaf $ 1 teaspoon fennel seeds $ 1 teaspoon chopped fresh rosemary $ 2 1/2 cups (or more) water $ 1 pound Swiss chard (about 1 large bunch), thick stems and ribs cut away and discarded, leaves coarsely chopped $ ",Onion $ Sauté $ Dinner $ Sausage $ Lentil $ Carrot $ Fall $ Chard $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,Italian $ ,3/4,34,Onion $ Sauté $ Dinner $ Sausage $ Lentil $ Carrot $ Fall $ Chard $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Italian $ 
https://www.epicurious.com/recipes/food/views/green-pea-ravioli-in-lemon-broth-103366,Green Pea Ravioli in Lemon Broth ,"1 cup thawed baby peas $ 1 small shallot, finely chopped $ 1 1/2 teaspoons olive oil $ 3 tablespoons freshly grated parmesan $ 3 tablespoons fine fresh bread crumbs $ 18 won ton wrappers $ 1 qt chicken broth $ 1 garlic clove, smashed $ 1 teaspoon freshly grated lemon zest $ Garnish: fresh chervil or parsley and cooked peas $ ",Pasta $ Lemon $ Pea $ Spring $ Gourmet $ ,Italian $ ,3.5/4,13,Pasta $ Lemon $ Pea $ Spring $ Gourmet $ Italian $ 
