link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/coconut-marinated-short-rib-kebabs-with-peanut-chile-oil,Coconut-Marinated Short Rib Kebabs with Peanut-Chile Oil ,"1 lemongrass stalk $ 1 large shallot, chopped $ 2 garlic cloves, chopped $ 1 (1-inch) piece ginger, peeled, chopped $ 1/2 cup vegetable oil $ 1/2 teaspoon kosher salt $ 4 guajillo or New Mexico chiles or 2 ancho chiles, seeds removed, flesh torn $ 1 teaspoon crushed red pepper flakes $ 1/4 cup crushed salted, roasted peanuts $ 2 teaspoons fish sauce $ 1 1/4 pounds boneless beef short ribs $ 1 lemongrass stalk $ 2 garlic cloves, finely grated $ 1 (2-inch) piece ginger, peeled, finely grated $ 3/4 cup unsweetened coconut milk $ 2 tablespoons fish sauce $ 2 tablespoons light brown sugar $ 1 tablespoon fresh lime juice $ 1 teaspoon ground turmeric $ Vegetable oil (for grill) $ Kosher salt $ 8 (8–12-inch-long) metal skewers $ ",Bon Appétit $ Skewer $ Beef $ Coconut $ Lemongrass $ Ginger $ Lime Juice $ Chile Pepper $ Peanut $ Garlic $ Shallot $ Summer $ ,Southeast Asian $ Asian $ ,3.5/4,7,Bon Appétit $ Skewer $ Beef $ Coconut $ Lemongrass $ Ginger $ Lime Juice $ Chile Pepper $ Peanut $ Garlic $ Shallot $ Summer $ Southeast Asian $ Asian $ 
https://www.epicurious.com/recipes/food/views/korean-style-grain-bowls-with-spicy-marinated-steak,Korean-Style Grain Bowls with Spicy Marinated Steak ,"1 cup pear juice $ 1/2 cup low-sodium soy sauce $ 1/2 cup rice wine vinegar $ 1/4 cup neutral vegetable oil, such as grapeseed $ 3 garlic cloves, finely grated $ 2 tablespoons toasted sesame oil $ 1 tablespoon finely grated ginger $ 1 teaspoon gochujang or Sriracha $ 1 teaspoon light brown sugar $ 1/4 teaspoon kosher salt $ 2 teaspoons gochujang or Sriracha $ 1 teaspoon light brown sugar $ 1/2 teaspoon kosher salt $ 1 1/2 pounds (1/2""-thick) flanken-cut, bone-in short ribs or 1 pound (1/2""-thick) boneless rib eye $ 1 tablespoon neutral vegetable oil, such as grapeseed $ 1 1/2 cups thinly sliced purple cabbage $ 2 tablespoons rice wine vinegar, divided $ 1 large carrot, julienned with a mandolin or coarsely grated using the large holes of a box grater $ 4 cups baby spinach $ 4 cups cooked grains, such as farro, quinoa, and/or brown rice $ 1/2 teaspoon kosher salt $ 6 ounces sugar snap peas, trimmed, strings removed, or snow peas, blanched $ 1/2 cup kimchi, preferably daikon radish, sliced (optional) $ 4 fried eggs (optional) $ 1 scallion, thinly sliced $ 2 teaspoons toasted sesame seeds $ Gochujang or Sriracha (for serving) $ ",Grains $ Steak $ Asparagus $ Chile Pepper $ Cabbage $ Sugar Snap Pea $ Egg $ Flaming Hot Summer $ ,Korean $ Asian $ ,3.5/4,15,Grains $ Steak $ Asparagus $ Chile Pepper $ Cabbage $ Sugar Snap Pea $ Egg $ Flaming Hot Summer $ Korean $ Asian $ 
https://www.epicurious.com/recipes/food/views/crunchy-veg-bowl-with-warm-peanut-sauce,Crunchy Veg Bowl with Warm Peanut Sauce ,"2 red or green Thai chiles, chopped $ 1 garlic clove, grated $ 1 cup creamy peanut butter $ 3/4 cup unsweetened coconut milk $ 2 tablespoons dark brown sugar $ 2 tablespoons fresh lime juice $ 2 tablespoons soy sauce $ 2 teaspoons fish sauce $ Kosher salt $ 4 large eggs, room temperature $ 1/4 head of Napa cabbage, thinly sliced $ 3 scallions, thinly sliced $ 1 golden beet, scrubbed, cut into matchsticks $ 1 celery stalk, thinly sliced on a diagonal $ 1 Persian cucumber, halved lengthwise, thinly sliced crosswise $ 1 large handful of bean sprouts $ 1 cup coarsely chopped cilantro $ 1/3 cup torn mint leaves $ Kosher salt $ 1/3 cup unsalted, toasted peanuts, crushed $ 4 cups warm cooked brown rice $ ",Bon Appétit $ Rice $ Peanut $ Cucumber $ Cilantro $ Brown Rice $ Cabbage $ Chile Pepper $ Vegetarian $ ,Asian $ ,3.5/4,23,Bon Appétit $ Rice $ Peanut $ Cucumber $ Cilantro $ Brown Rice $ Cabbage $ Chile Pepper $ Vegetarian $ Asian $ 
https://www.epicurious.com/recipes/food/views/aromatic-shrimp-and-noodle-medicine-soup,Aromatic Shrimp and Noodle Medicine Soup ,"6 whole cloves $ 6 green cardamom pods $ 4 star anise pods $ 3 dried chiles de árbol $ 2 (3-inch) cinnamon sticks $ 2 teaspoons black peppercorns $ 1 bunch cilantro $ 3 medium shallots, halved through root ends $ 5 garlic cloves, smashed $ 2 (6-inch) pieces lemongrass, tough outer layer removed, lightly smashed $ 1 (4-inch) piece ginger, peeled, sliced ½-inch thick $ 12 cups low-sodium chicken broth $ 1 tablespoon fish sauce $ Kosher salt, freshly ground pepper $ 1/2 cup cashews $ 1 medium shallot, chopped $ 1 Fresno chile, chopped $ 1 (3-inch) piece lemongrass, tough outer layer removed, finely chopped $ 1 (1-inch) piece ginger, peeled, finely chopped $ 1 tablespoon dark brown sugar $ 1 tablespoon shrimp paste with bean oil $ 2 tablespoons vegetable oil $ 4 (12-ounce) packages ramen noodles $ 1 pound shrimp, peeled and deveined $ 8 ounces mung bean sprouts $ 4 scallions, thinly sliced on a diagonal $ Fresh tender herbs (such as Thai basil, cilantro, and/or mint) $ Freshly ground black pepper $ Chili oil and lime wedges (for serving) $ ",Bon Appétit $ Soup/Stew $ Lemongrass $ Shrimp $ Noodle $ Green Onion/Scallion $ Ginger $ Dinner $ Healthy $ Winter $ Dairy Free $ Peanut Free $ Soy Free $ ,Asian $ Thai $ ,3.5/4,15,Bon Appétit $ Soup/Stew $ Lemongrass $ Shrimp $ Noodle $ Green Onion/Scallion $ Ginger $ Dinner $ Healthy $ Winter $ Dairy Free $ Peanut Free $ Soy Free $ Asian $ Thai $ 
https://www.epicurious.com/recipes/food/views/hoisin-glazed-pork-chops,Hoisin-Glazed Pork Chops ,"2 tablespoons vegetable oil $ 3 garlic cloves, finely chopped $ 1/3 cup soy sauce $ 3 tablespoons honey $ 2 tablespoons distilled white vinegar $ 2 tablespoons tahini $ 2 teaspoons Sriracha $ Kosher salt, freshly ground pepper $ 2 (1 1/2-inch-thick) bone-in pork rib chops (about 1 pound each), patted dry $ ",Bon Appétit $ Pork $ Pork Chop $ Soy Sauce $ Dinner $ ,Asian $ Japanese $ ,4/4,13,Bon Appétit $ Pork $ Pork Chop $ Soy Sauce $ Dinner $ Asian $ Japanese $ 
https://www.epicurious.com/recipes/food/views/gochujang-braised-chicken-and-crispy-rice,Gochujang-Braised Chicken and Crispy Rice ,"1 small onion, finely chopped $ 8 garlic cloves, finely grated $ 1 (2-inch) piece ginger, peeled, finely grated $ 1/4 cup gochujang (Korean hot pepper paste) $ 1/4 cup soy sauce $ 2 tablespoons sugar $ 1 tablespoon mirin $ 1 tablespoon toasted sesame oil $ 1 teaspoon freshly ground black pepper, plus more $ 3 cups cooked short-grain rice $ 1 teaspoon ground cumin $ 1/2 teaspoon garlic powder $ 1/2 teaspoon mustard powder $ 8 chicken drumsticks, patted dry $ Kosher salt $ 4 tablespoons unsalted butter $ 2 tablespoons vegetable oil $ 4 cups low-sodium chicken broth $ 6 scallions, white and pale-green parts only, cut into 1-inch pieces $ ",Bon Appétit $ Chicken $ Dinner $ Sesame Oil $ Ginger $ Braise $ Rice $ Peanut Free $ Tree Nut Free $ ,Korean $ Asian $ ,4/4,12,Bon Appétit $ Chicken $ Dinner $ Sesame Oil $ Ginger $ Braise $ Rice $ Peanut Free $ Tree Nut Free $ Korean $ Asian $ 
https://www.epicurious.com/recipes/food/views/sumo-stew-chanko-nabe-with-shrimp-meatballs-and-bok-choy,"Sumo Stew (Chanko Nabe) with Shrimp, Meatballs, and Bok Choy ","8 ounces udon noodles $ 3/4 teaspoon kosher salt, divided, plus more $ 3 tablespoons vegetable oil, divided $ 4–6 large eggs (optional) $ 8 ounces sliced maitake or shiitake mushrooms $ 2 garlic cloves, finely chopped $ 1 tablespoon finely chopped ginger $ 2 teaspoons white miso paste $ 4 cups homemade or store-bought low-sodium chicken broth $ 1 (6x5-inch) piece dried kombu (optional) $ 1 tablespoon low-sodium soy sauce $ Chicken Meatballs with Ginger and Miso $ 1 medium carrot, sliced into 1/4-inch coins $ 3/4 pound baby bok choy, trimmed, cut crosswise in 2-inch pieces (about 6 cups) $ 1 tablespoon rice wine vinegar (optional) $ 8 ounces skinless flaky white fish (such as bass, halibut, branzino, or cod), cut into 3x3/4-inch pieces $ 8 ounces peeled, deveined, tail-on large shrimp $ 2 tablespoons sliced scallions $ ",Stew $ Chicken $ Meatball $ Dinner $ Noodle $ Soup/Stew $ Shrimp $ ,Japanese $ Asian $ ,4/4,21,Stew $ Chicken $ Meatball $ Dinner $ Noodle $ Soup/Stew $ Shrimp $ Japanese $ Asian $ 
https://www.epicurious.com/recipes/food/views/chicken-meatballs-with-ginger-and-miso,Chicken Meatballs with Ginger and Miso ,"3/4 pound ground chicken $ 1 large egg $ 1/4 cup panko (Japanese breadcrumbs), or fresh breadcrumbs $ 2 tablespoons sliced scallions $ 2 teaspoons low-sodium soy sauce $ 1 1/2 teaspoons white miso paste $ 1 teaspoon finely grated ginger $ 1/4 teaspoon kosher salt $ Soy dipping sauce (such as Soy-Lime Dipping Sauce) $ Vegetable oil (for grill) $ 4 cups chicken broth or water $ Kosher salt $ 2 tablespoons vegetable oil $ ",Meatball $ Chicken $ Ginger $ Poach $ Grill $ Bake $ Dinner $ Kid-Friendly $ ,Japanese $ Asian $ ,3.5/4,11,Meatball $ Chicken $ Ginger $ Poach $ Grill $ Bake $ Dinner $ Kid-Friendly $ Japanese $ Asian $ 
https://www.epicurious.com/recipes/food/views/homemade-fortune-cookies,3-Ingredient Homemade Fortune Cookies ,"4 tablespoons salted butter, melted, plus more for tin $ 12 fresh wonton wrappers $ 12 small strips of paper with handwritten fortunes $ 2 tablespoons sugar $ A 12-cup muffin tin $ ",Dessert $ Lunar New Year $ 3-Ingredient Recipes $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Asian $ Chinese $ ,1/4,2,Dessert $ Lunar New Year $ 3-Ingredient Recipes $ Sugar Conscious $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Asian $ Chinese $ 
https://www.epicurious.com/recipes/food/views/vietnamese-style-spaghetti-squash-noodle-bowls-with-skirt-steak,Vietnamese-Style Spaghetti Squash “Noodle” Bowls with Skirt Steak ,"1 medium spaghetti squash (2–2 1/2 pounds), halved lengthwise, seeded $ 1 1/2 teaspoons kosher salt $ 1/4 cup fish sauce $ 1 tablespoon brown sugar $ 1 tablespoon finely grated fresh ginger $ 2 garlic cloves, finely grated $ 1/2 cup fresh lime juice, divided $ 1 pound skirt steak, cut crosswise into 4-inch sections $ 1 medium jalapeño, stemmed, seeded, finely chopped $ 3 tablespoons toasted sesame oil $ 1 tablespoon neutral vegetable oil $ 1/2 romaine heart, coarsely chopped (about 4 cups) $ 1 medium carrot, peeled, sliced into 3"" matchsticks $ 1 mini or Persian cucumber, cut in half lengthwise, thinly sliced $ 1/2 cup mung bean sprouts (about 2 ounces) $ 2 scallions, thinly sliced $ 1/4 cup cilantro leaves $ 1/4 cup roasted salted peanuts, coarsely chopped $ ",Dinner $ Squash $ Healthy $ Steak $ Cucumber $ Salad $ Wheat/Gluten-Free $ Dairy Free $ Tree Nut Free $ Soy Free $ ,Vietnamese $ Asian $ ,3.5/4,21,Dinner $ Squash $ Healthy $ Steak $ Cucumber $ Salad $ Wheat/Gluten-Free $ Dairy Free $ Tree Nut Free $ Soy Free $ Vietnamese $ Asian $ 
