link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/turkey-jambalaya-232983,Turkey Jambalaya ,"2 3/4 lb smoked turkey drumsticks $ 2 tablespoons vegetable oil $ 1 medium onion, chopped $ 1 small green bell pepper, chopped $ 1 large celery rib, chopped $ 1 large garlic clove, finely chopped $ 1 (14- to 16-oz) can diced tomatoes in juice, drained $ 1 3/4 cups reduced-sodium chicken broth (14 fl oz) $ 1 1/4 cups water $ 1/2 teaspoon salt $ 1/2 teaspoon cayenne $ 2 cups long-grain white rice $ 1/2 cup chopped scallion greens $ ",Poultry $ Rice $ turkey $ Sauté $ Mardi Gras $ Fall $ Gourmet $ ,American $ Cajun/Creole $ ,3/4,16,Poultry $ Rice $ turkey $ Sauté $ Mardi Gras $ Fall $ Gourmet $ American $ Cajun/Creole $ 
https://www.epicurious.com/recipes/food/views/turkey-cream-puff-pie-232982,Turkey Cream Puff Pie ,"1 small tomato $ 1 small onion, finely chopped (1/2 cup) $ 2 tablespoons unsalted butter $ 1/8 teaspoon salt $ 2 large white mushrooms, finely chopped (1/4 cup) $ 1 tablespoon all-purpose flour $ 1/4 cup plus 2 tablespoons reduced-sodium chicken broth $ 1 1/4 cups finely chopped cooked turkey $ 1 tablespoon chopped fresh flat-leaf parsley $ 3/4 cup water $ 3/4 stick (6 tablespoons) cold unsalted butter, cut into small pieces $ 1/2 teaspoon salt $ 3/4 cup all-purpose flour, sifted after measuring $ 4 large eggs, at room temperature for 30 minutes $ 3 oz Swiss cheese, cut into 1/4-inch dice (about 3/4 cup) $ 2 tablespoons finely grated Parmigiano-Reggiano (using a Microplane rasp) $ 1/2 teaspoon dry mustard powder $ ",Onion $ Poultry $ turkey $ Vegetable $ Bake $ Kid-Friendly $ Dinner $ Fall $ Pastry $ Gourmet $ Sugar Conscious $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,American $ ,3.5/4,19,Onion $ Poultry $ turkey $ Vegetable $ Bake $ Kid-Friendly $ Dinner $ Fall $ Pastry $ Gourmet $ Sugar Conscious $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ American $ 
https://www.epicurious.com/recipes/food/views/chickpea-eggplant-and-tomato-tarts-232981,"Chickpea, Eggplant, and Tomato Tarts ","1 (1-lb) eggplant $ 1 3/4 teaspoons salt $ 1/2 cup extra-virgin olive oil $ 1 medium onion, halved lengthwise, then cut crosswise into 1/2-inch-thick slices $ 1 Turkish or 1/2 California bay leaf $ 3 garlic cloves, minced $ 1 (14 1/2- to 16-oz) can stewed tomatoes, drained, reserving juice, and coarsely chopped $ 1/2 teaspoon paprika (not hot) $ 1/8 teaspoon ground cumin $ 1 (15- to 19-oz) can chickpeas, rinsed and drained $ 1 teaspoon sugar $ 1 1/2 teaspoons black pepper $ 1/4 cup coarsely chopped fresh flat-leaf parsley $ 6 (17- by 12-inch) phyllo sheets (from a 1-lb package), thawed if frozen $ Garnish: fresh flat-leaf parsley leaves, torn into pieces $ ",Bean $ Tomato $ Vegetable $ Appetizer $ Bake $ Vegetarian $ Lunch $ Eggplant $ Chickpea $ Phyllo/Puff Pastry Dough $ Gourmet $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,23,Bean $ Tomato $ Vegetable $ Appetizer $ Bake $ Vegetarian $ Lunch $ Eggplant $ Chickpea $ Phyllo/Puff Pastry Dough $ Gourmet $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/meatloaf-232972,Meatloaf ,"2 lb meatloaf mix (beef, pork, and veal) $ 1 cup cooked oatmeal $ 1 cup finely chopped onion $ 1/3 cup finely chopped fresh parsley $ 1/4 cup soy sauce $ 2 large eggs $ 2 teaspoons finely chopped garlic $ 1/2 teaspoon dried thyme $ 1/2 teaspoon black pepper $ 1/2 cup chili sauce (ketchup-based) $ ",Beef $ Pork $ Bake $ Kid-Friendly $ Dinner $ Ground Beef $ Fall $ Winter $ Gourmet $ Sugar Conscious $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ ,American $ ,3/4,48,Beef $ Pork $ Bake $ Kid-Friendly $ Dinner $ Ground Beef $ Fall $ Winter $ Gourmet $ Sugar Conscious $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/filets-mignons-with-orange-fennel-crust-232971,Filets Mignons with Orange Fennel Crust ,"1/4 cup fine dry bread crumbs $ 1/2 teaspoon fennel seeds, coarsely chopped $ 1/2 teaspoon finely grated fresh orange zest $ 2 tablespoons olive oil $ 3/4 teaspoon salt $ 1/2 teaspoon black pepper $ 4 (1 1/4-inch-thick) filets mignons (beef tenderloin steaks; about 7 oz each) $ 4 teaspoons Dijon mustard $ ",Beef $ Roast $ Valentine's Day $ Quick & Easy $ Dinner $ Orange $ Meat $ Beef Tenderloin $ Steak $ Anniversary $ Gourmet $ Sugar Conscious $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3/4,16,Beef $ Roast $ Valentine's Day $ Quick & Easy $ Dinner $ Orange $ Meat $ Beef Tenderloin $ Steak $ Anniversary $ Gourmet $ Sugar Conscious $ Dairy Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/braised-beef-and-onions-232969,Braised Beef and Onions ,"2 (2-lb) well-marbled boneless beef chuck pot roasts (1 1/2 inches thick) $ 2 teaspoons ground allspice $ 1 1/2 lb onions, halved lengthwise, then thinly sliced lengthwise (6 cups) $ 6 large garlic cloves, finely chopped $ 2 tablespoons finely chopped fresh flat-leaf parsley $ heavy-duty foil $ ",Beef $ Onion $ Braise $ Quick & Easy $ Low/No Sugar $ Wheat/Gluten-Free $ Meat $ Fall $ Winter $ Gourmet $ ,American $ French $ ,3.5/4,102,Beef $ Onion $ Braise $ Quick & Easy $ Low/No Sugar $ Wheat/Gluten-Free $ Meat $ Fall $ Winter $ Gourmet $ American $ French $ 
https://www.epicurious.com/recipes/food/views/curried-pumpkin-soup-232968,Curried Pumpkin Soup ,"2 medium onions, finely chopped (2 cups) $ 2 tablespoons unsalted butter $ 2 large garlic cloves, minced $ 1 1/2 tablespoons minced peeled fresh ginger $ 2 teaspoons ground cumin $ 1 teaspoon ground coriander $ 1/8 teaspoon ground cardamom $ 1 1/2 teaspoons salt $ 3/4 teaspoon dried hot red pepper flakes $ 2 (15-oz) cans solid-pack pumpkin (3 1/2 cups; not pie filling) $ 4 cups water $ 1 1/2 cups reduced-sodium chicken broth (12 fl oz) $ 1 (14-oz) can unsweetened coconut milk (not low-fat) $ 1/4 cup olive oil $ 2 teaspoons brown mustard seeds $ 8 fresh curry leaves $ ",Soup/Stew $ Blender $ Vegetable $ Appetizer $ Thanksgiving $ Curry $ Squash $ Pumpkin $ Fall $ Winter $ Gourmet $ Sugar Conscious $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,American $ ,3/4,82,Soup/Stew $ Blender $ Vegetable $ Appetizer $ Thanksgiving $ Curry $ Squash $ Pumpkin $ Fall $ Winter $ Gourmet $ Sugar Conscious $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ American $ 
https://www.epicurious.com/recipes/food/views/chestnut-soup-with-sourdough-sage-croutons-232967,Chestnut Soup with Sourdough Sage Croutons ,"2 (7 1/2-oz) jars peeled cooked whole chestnuts, rinsed and drained (2 2/3 cups) $ 2 large leeks (white and pale green parts only), coarsely chopped (1 1/4 cups) $ 1 tablespoon olive oil $ 1 tablespoon unsalted butter $ 1 large onion, coarsely chopped (2 cups) $ 2 celery ribs, coarsely chopped (1 1/4 cups) $ 2 medium carrots, coarsely chopped (1 cup) $ 1 1/2 Turkish bay leaves or 1 California $ 1 tablespoon tamari or soy sauce $ 2 1/2 qt water $ 2 teaspoons salt, or to taste $ 1/3 cup chopped fresh flat-leaf parsley $ 1 teaspoon chopped fresh sage $ 2 tablespoons medium-dry Sherry or Madeira $ 1/2 teaspoon black pepper $ 2 tablespoons olive oil $ 2 tablespoons unsalted butter $ 1/2 sourdough loaf, crust discarded and bread cut into 1/4-inch cubes (4 cups) $ 1 teaspoon chopped fresh sage $ 2 (7 1/2-oz) jars peeled cooked whole chestnuts, chopped (2 2/3 cups) $ 1 teaspoon flaky sea salt (preferably Maldon) $ ",Soup/Stew $ Blender $ Herb $ Nut $ Appetizer $ Thanksgiving $ Vegetarian $ Fall $ Healthy $ Sage $ Chestnut $ Gourmet $ ,American $ ,3/4,16,Soup/Stew $ Blender $ Herb $ Nut $ Appetizer $ Thanksgiving $ Vegetarian $ Fall $ Healthy $ Sage $ Chestnut $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/green-leaf-lettuce-pomegranate-and-almond-salad-232966,"Green Leaf Lettuce, Pomegranate, and Almond Salad ","2 tablespoons fresh lime juice $ 1 1/2 teaspoons sugar $ 3/4 teaspoon salt $ 1/4 teaspoon black pepper $ 5 tablespoons extra-virgin olive oil $ 1 1/4 lb green leaf lettuce (2 heads), trimmed and leaves torn into 2-inch pieces (20 cups) $ 1/2 lb watercress (2 bunches), coarse stems discarded and sprigs cut into 1-inch pieces (6 cups) $ Seeds from 1 large pomegranate (1 1/4 cups), bitter white membranes discarded $ 3/4 cup sliced almonds (2 1/4 oz), toasted $ ",Leafy Green $ Nut $ Appetizer $ Thanksgiving $ Vegetarian $ Quick & Easy $ Lunch $ Almond $ Healthy $ Vegan $ Pomegranate $ Watercress $ Lettuce $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,4/4,31,Leafy Green $ Nut $ Appetizer $ Thanksgiving $ Vegetarian $ Quick & Easy $ Lunch $ Almond $ Healthy $ Vegan $ Pomegranate $ Watercress $ Lettuce $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/pork-loin-stuffed-with-fuji-apples-232962,Pork Loin Stuffed with Fuji Apples ,"1/4 cup golden raisins $ 3/4 cup Riesling (or Gewürztraminer) $ 1 1/2 Fuji apples, peeled, cored and cut into 1/2-inch cubes, peel and core reserved $ Pinch of cinnamon $ 2 lb center-cut boneless pork loin (ask butcher to make a 1-inch incision in the center all the way through) $ Sea salt $ Vegetable-oil cooking spray $ 1 medium onion, diced large $ 1 carrot, diced large $ 1 celery stalk, diced large $ 4 stems fresh rosemary $ 1/2 cup balsamic vinegar $ ",Fruit $ Pork $ Roast $ Low Fat $ Dinner $ Apple $ Meat $ Fall $ Healthy $ Self $ Texas $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3.5/4,20,Fruit $ Pork $ Roast $ Low Fat $ Dinner $ Apple $ Meat $ Fall $ Healthy $ Self $ Texas $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
