link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/orange-streamer-salad-232681,Orange Streamer Salad ,"Juice of 1 lemon, or 2 tablespoons red wine vinegar or cider vinegar $ 2 tablespoons honey $ 1 tablespoon soy sauce $ 1/3 cup vegetable oil $ 4 large carrots or 6 medium peeled $ 1 cup raisins $ 2/3 cup sunflower seeds $ ",Salad $ Appetizer $ Side $ No-Cook $ Low Fat $ Quick & Easy $ Raisin $ Carrot $ Honey $ Seed $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ ,American $ ,3/4,1,Salad $ Appetizer $ Side $ No-Cook $ Low Fat $ Quick & Easy $ Raisin $ Carrot $ Honey $ Seed $ Vegetarian $ Pescatarian $ Dairy Free $ Peanut Free $ Tree Nut Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/chris-gargones-chocolate-chews-232679,Chris Gargone's Chocolate Chews ,8 ounces semisweet chocolate $ 3 ounces unsweetened chocolate $ 8 tablespoons (1 stick) unsalted butter $ 3 eggs $ 1 1/4 cups sugar $ 2/3 cups bleached all-purpose flour $ 1/2 teaspoon baking powder $ 1/4 teaspoon salt $ 1 1/2 cups (about 9 ounces) chocolate chips $ 1 1/2 cups (about 6 ounces) chopped walnuts $ 1 1/2 cups (about 6 ounces) chopped pecans $ Three cookie sheets lined with parchment or foil $ ,Cookies $ Chocolate $ Dessert $ Bake $ Kid-Friendly $ Pecan $ Walnut $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,12,Cookies $ Chocolate $ Dessert $ Bake $ Kid-Friendly $ Pecan $ Walnut $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/butterscotch-brownies-232678,Butterscotch Brownies ,"1/4 cup butter or margarine $ 1 cup packed brown sugar $ 1 teaspoon vanilla $ 2 tablespoons milk $ 1 large egg $ 1 cup all-purpose flour* $ 1/2 cup chopped nuts, if desired $ 1 teaspoon baking powder $ 1/2 teaspoon salt $ ",Milk/Cream $ Nut $ Dessert $ Bake $ Low Fat $ Kid-Friendly $ Quick & Easy $ Kidney Friendly $ Vegetarian $ Pescatarian $ Soy Free $ Kosher $ ,American $ ,2.5/4,7,Milk/Cream $ Nut $ Dessert $ Bake $ Low Fat $ Kid-Friendly $ Quick & Easy $ Kidney Friendly $ Vegetarian $ Pescatarian $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/quinoa-salad-232677,Quinoa Salad ,"1/4 cup quinoa $ 1/4 chopped red pepper $ 1/4 cup shelled edamame $ 1/8 diced onion $ 1/8 cup dried tart cherries $ 2 tbsp olive oil $ 2 tbsp white wine vinegar $ 1 tsp Dijon mustard $ Pinch sugar $ Salt and pepper to taste $ 2 tbsp sunflower seeds, shelled $ ",Salad $ Pepper $ Soy $ Side $ Low Fat $ Quick & Easy $ Low Cal $ Dried Fruit $ Quinoa $ Healthy $ Self $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Kosher $ ,American $ ,3.5/4,36,Salad $ Pepper $ Soy $ Side $ Low Fat $ Quick & Easy $ Low Cal $ Dried Fruit $ Quinoa $ Healthy $ Self $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/vegetable-lasagna-232660,Vegetable Lasagna ,"7 oz lowfat goat cheese $ 1/3 cup chopped pitted black olives $ 1 tbsp chopped fresh thyme $ 1/2 tbsp dried basil $ 1/2 tbsp dried oregano $ 2 tsp minced garlic $ 4 cups prepared pasta sauce $ 1 lb whole-wheat lasagna $ Freshly ground black pepper $ 2 small zucchini, diced $ 2 small summer squash, diced $ 3/4 cup bottled roasted red pepper, diced $ 1/4 cup grated Parmesan $ ",Olive $ Pasta $ Bake $ Low Fat $ Vegetarian $ Goat Cheese $ Parmesan $ Bell Pepper $ Squash $ Zucchini $ Healthy $ Self $ New York $ ,American $ Italian $ ,3.5/4,42,Olive $ Pasta $ Bake $ Low Fat $ Vegetarian $ Goat Cheese $ Parmesan $ Bell Pepper $ Squash $ Zucchini $ Healthy $ Self $ New York $ American $ Italian $ 
https://www.epicurious.com/recipes/food/views/fettuccine-with-zucchini-arugula-basil-and-lemon-232658,"Fettuccine with Zucchini, Arugula, Basil, and Lemon ","3/4 tsp salt $ 3/4 lb whole-wheat fettuccine $ 1 tbsp olive oil $ 1 tbsp minced garlic $ 1 medium zucchini, julienned $ 1 medium yellow squash, julienned $ 4 or 5 sprigs basil, leaves shredded $ 1 bunch arugula, coarsely chopped (about 1 1/2 cups) $ 3/4 cup halved cherry tomatoes $ 1 tsp lemon zest $ 1 tsp fresh lemon juice $ ",Pasta $ Tomato $ Sauté $ Low Fat $ Vegetarian $ Lemon $ Basil $ Arugula $ Zucchini $ Healthy $ Vegan $ Yellow Squash $ Self $ ,American $ Italian $ ,3/4,11,Pasta $ Tomato $ Sauté $ Low Fat $ Vegetarian $ Lemon $ Basil $ Arugula $ Zucchini $ Healthy $ Vegan $ Yellow Squash $ Self $ American $ Italian $ 
https://www.epicurious.com/recipes/food/views/smoky-peanuts-232648,Smoky Peanuts ,"1 tablespoon lightly beaten egg white $ 1 teaspoon sugar $ 3/4 teaspoon Lapsang souchong tea leaves, crushed if coarse $ 1/4 teaspoon salt $ 1 cup salted cocktail peanuts $ parchment paper $ ",Tea $ Egg $ Bake $ Quick & Easy $ Peanut $ Gourmet $ ,American $ ,3.5/4,2,Tea $ Egg $ Bake $ Quick & Easy $ Peanut $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/cheese-animal-crackers-232647,Cheese Animal Crackers ,"1 (3-oz) piece Parmigiano-Reggiano, cut into 1/2-inch cubes (1/2 cup) $ 3/4 cup plus 2 tablespoons all-purpose flour plus additional for dusting $ 1/4 teaspoon baking powder $ 1/4 teaspoon salt $ 1 tablespoon unsalted butter, softened $ 1/4 cup whole milk $ 2 tablespoons lightly beaten egg (from 1 large) $ 1- to 2-inch animal-shaped cookie cutters* $ ",Milk/Cream $ Bake $ Kid-Friendly $ Parmesan $ Gourmet $ ,American $ ,3.5/4,4,Milk/Cream $ Bake $ Kid-Friendly $ Parmesan $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/scarborough-fair-shortbread-232644,Scarborough Fair Shortbread ,"1 cup all-purpose flour $ 1/4 cup plus 1/2 tablespoon superfine granulated sugar $ 1/8 teaspoon salt $ 2 teaspoons finely chopped fresh flat-leaf parsley $ 1/2 teaspoon each finely chopped fresh sage, rosemary, and thyme $ 1 stick (1/2 cup) unsalted butter, softened $ 1 egg white, lightly beaten $ 16 small fresh parsley leaves $ 16 very small fresh sage leaves (1/2 inch) $ 16 fresh rosemary leaves $ 16 (1-inch) fresh thyme sprigs $ ",Bread $ Bake $ Quick & Easy $ Rosemary $ Sage $ Thyme $ Parsley $ Gourmet $ ,American $ ,4/4,11,Bread $ Bake $ Quick & Easy $ Rosemary $ Sage $ Thyme $ Parsley $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/wildflower-honey-semifreddo-with-honey-sesame-wafers-232643,Wildflower-Honey Semifreddo with Honey Sesame Wafers ,"1/4 teaspoon unflavored gelatin (from a 1/4-oz package) $ 3 tablespoons water $ 3/4 cup heavy cream $ 3 tablespoons mild honey (preferably wildflower) $ 2 tablespoons sugar $ 1/8 teaspoon salt $ 3 large egg yolks $ 1/4 cup heavy cream $ 1/4 cup sugar $ 1 tablespoon mild honey (preferably wildflower) $ 1/8 teaspoon salt $ 1 tablespoon black sesame seeds $ 1 tablespoon white sesame seeds (not toasted) $ 1/2 stick (1/4 cup) unsalted butter, softened $ 1/4 cup sugar $ 1 tablespoon mild honey (preferably wildflower) $ 1 large egg white $ 1/2 cup all-purpose flour $ 1/8 teaspoon salt $ 2 navel oranges $ a candy thermometer; 6 (4-oz) ramekins; parchment paper; an offset spatula $ ",Milk/Cream $ Egg $ Dessert $ Bake $ Freeze/Chill $ Orange $ Honey $ Gourmet $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ Italian $ ,4/4,4,Milk/Cream $ Egg $ Dessert $ Bake $ Freeze/Chill $ Orange $ Honey $ Gourmet $ Kidney Friendly $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ Italian $ 
