link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/campanelle-with-tomatoes-and-feta-237323,Campanelle with Tomatoes and Feta ,"8 ounces campanelle (trumpet-shaped pasta) or fusilli (spiral-shaped pasta) $ 6 tablespoons extra-virgin olive oil, divided $ 6 green onions, chopped (about 1 cup) $ 3 large garlic cloves, minced $ 1 pint whole cherry tomatoes $ 1 pint whole grape tomatoes $ 5 cups (loosely packed) arugula $ 1 1/2 cups crumbled feta cheese (about 7 ounces) $ ",Garlic $ Pasta $ Tomato $ Sauté $ Dinner $ Feta $ Potluck $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ Diabetes-Friendly $ ,Italian $ ,3.5/4,36,Garlic $ Pasta $ Tomato $ Sauté $ Dinner $ Feta $ Potluck $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ Diabetes-Friendly $ Italian $ 
https://www.epicurious.com/recipes/food/views/potato-sage-and-rosemary-pizza-237307,"Potato, Sage, and Rosemary Pizza ","3 tablespoons extra-virgin olive oil $ 12 ounces unpeeled small Yukon Gold potatoes, sliced into very thin rounds $ 1 (13.8-ounce) tube refrigerated pizza dough $ 2 teaspoons chopped fresh rosemary $ 2 teaspoons chopped fresh sage $ 2 garlic cloves, chopped $ 1/4 teaspoon dried crushed red pepper $ 1 cup (packed) grated whole-milk mozzarella cheese (about 4 ounces) $ 1/2 cup finely grated Parmesan cheese $ ",Cheese $ Garlic $ Potato $ Appetizer $ Bake $ Cocktail Party $ Vegetarian $ Quick & Easy $ Dinner $ Lunch $ Rosemary $ Sage $ Bon Appétit $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,3/4,12,Cheese $ Garlic $ Potato $ Appetizer $ Bake $ Cocktail Party $ Vegetarian $ Quick & Easy $ Dinner $ Lunch $ Rosemary $ Sage $ Bon Appétit $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/farfalle-with-sausage-tomatoes-and-cream-233707,"Farfalle with Sausage, Tomatoes, and Cream ","2 tablespoons olive oil $ 1 pound sweet Italian sausages, casings removed $ 1/2 teaspoon dried crushed red pepper $ 1 cup chopped onion $ 3 garlic cloves, minced $ 1 28-ounce can crushed tomatoes with added puree $ 1/2 cup whipping cream $ 1 pound farfalle (bow-tie pasta) $ 1/2 cup (packed) chopped fresh basil $ Freshly grated Pecorino Romano cheese $ ",Milk/Cream $ Cheese $ Dairy $ Onion $ Pasta $ Pork $ Tomato $ Sauté $ Quick & Easy $ Dinner $ Sausage $ Boil $ Bon Appétit $ Virginia $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ ,Italian $ ,3.5/4,247,Milk/Cream $ Cheese $ Dairy $ Onion $ Pasta $ Pork $ Tomato $ Sauté $ Quick & Easy $ Dinner $ Sausage $ Boil $ Bon Appétit $ Virginia $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Italian $ 
https://www.epicurious.com/recipes/food/views/escarole-stuffed-pizza-237209,Escarole-Stuffed Pizza ,"3 lb escarole (about 3 heads), tough outer ribs discarded and leaves thinly sliced (20 cups loosely packed) $ 1 lb pizza dough at room temperature $ 6 tablespoons olive oil $ 5 garlic cloves, finely chopped $ 10 oz chilled Italian Fontina, coarsely grated (2 cups) $ a 9-inch round metal cake pan (2 inches deep) $ ",Cheese $ Garlic $ Leafy Green $ Bake $ Sauté $ Vegetarian $ Quick & Easy $ Dinner $ Gourmet $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,3.5/4,9,Cheese $ Garlic $ Leafy Green $ Bake $ Sauté $ Vegetarian $ Quick & Easy $ Dinner $ Gourmet $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/arugula-and-goat-cheese-ravioli-237194,Arugula and Goat Cheese Ravioli ,"2 cups cake flour (not self-rising) $ 1/2 cup all-purpose flour plus additional for kneading $ 4 large egg yolks $ 3 tablespoons extra-virgin olive oil $ 1 teaspoon salt $ 1/2 cup water $ 2 tablespoons unsalted butter $ 1 1/2 teaspoons finely chopped garlic $ 3/4 teaspoon salt $ 3/4 teaspoon black pepper $ 1 lb arugula, trimmed $ 1 teaspoon finely grated fresh lemon zest $ 1/2 cup soft mild goat cheese (4 1/2 oz) $ 1/2 cup ricotta (preferably fresh; 4 1/2 oz) $ 1/2 stick (1/4 cup) unsalted butter $ 1/3 cup pine nuts (1 1/2 oz) $ 1 tablespoon finely chopped garlic $ 1/2 teaspoon black pepper $ 1/4 teaspoon salt $ 2 teaspoons fresh lemon juice $ 1/4 cup extra-virgin olive oil $ 1/2 cup chopped arugula $ a pasta maker $ ",Pasta Maker $ Cheese $ Citrus $ Dairy $ Egg $ Garlic $ Leafy Green $ Pasta $ Appetizer $ Gourmet $ Sugar Conscious $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ No Sugar Added $ Kosher $ ,Italian $ ,3/4,17,Pasta Maker $ Cheese $ Citrus $ Dairy $ Egg $ Garlic $ Leafy Green $ Pasta $ Appetizer $ Gourmet $ Sugar Conscious $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ No Sugar Added $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/spicy-spinach-linguine-with-olive-oil-and-garlic-237103,Spicy Spinach Linguine with Olive Oil and Garlic ,"12 ounces spinach linguine $ 6 tablespoons extra-virgin olive oil $ 1 cup chopped fresh basil, divided $ 4 garlic cloves, minced $ 1/2 teaspoon dried crushed red pepper $ 1/2 cup dry white wine $ 1 1/2 cups grated Pecorino Romano cheese, divided $ ",Cheese $ Garlic $ Pasta $ Side $ Vegetarian $ Quick & Easy $ Basil $ Boil $ Bon Appétit $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,3.5/4,29,Cheese $ Garlic $ Pasta $ Side $ Vegetarian $ Quick & Easy $ Basil $ Boil $ Bon Appétit $ Sugar Conscious $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/red-wine-brasato-with-glazed-root-vegetables-237035,Red Wine Brasato with Glazed Root Vegetables ,"1 750-ml bottle hearty red wine (such as Cabernet Sauvignon, Zinfandel, or Syrah) $ 3 tablespoons olive oil $ 2 3-pound beef chuck pot roasts $ 1 large onion, chopped $ 1 large carrot, peeled, coarsely chopped $ 1 large celery stalk, chopped $ 3 garlic cloves, peeled, smashed $ 1 heaping tablespoon tomato paste $ 1 14-ounce can beef broth $ 2 large sprigs fresh sage $ 2 large sprigs fresh parsley $ 1 bay leaf $ 1/2 teaspoon whole black peppercorns $ 2 tablespoons butter $ 1 tablespoon olive oil $ 1 (1-pound) celery root (celeriac), peeled, cut into 1-inch cubes $ 1 pound turnips, peeled, cut into 1-inch cubes $ 1 pound carrots, peeled, cut into 1-inch cubes $ 2 teaspoons sugar $ 2 tablespoons chopped fresh sage $ 2 tablespoons chopped fresh parsley $ ",Beef $ Garlic $ Herb $ Onion $ Vegetable $ Braise $ Roast $ Sauté $ High Fiber $ Dinner $ Root Vegetable $ Carrot $ Turnip $ Red Wine $ Fall $ Winter $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,Italian $ ,3/4,22,Beef $ Garlic $ Herb $ Onion $ Vegetable $ Braise $ Roast $ Sauté $ High Fiber $ Dinner $ Root Vegetable $ Carrot $ Turnip $ Red Wine $ Fall $ Winter $ Bon Appétit $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Italian $ 
https://www.epicurious.com/recipes/food/views/fettuccine-with-prosciutto-tomatoes-and-cream-237031,"Fettuccine with Prosciutto, Tomatoes, and Cream ","1 pound fettuccine $ 3 tablespoons olive oil, divided $ 6 ounces thinly sliced prosciutto, cut crosswise into 1-inch-wide strips $ 3 garlic cloves, pressed $ 3 (14 1/2-ounce) cans petite diced tomatoes in juice, drained $ 1/2 cup whipping cream $ 1/2 cup coarsely chopped fresh Italian parsley $ 1/2 cup grated Parmesan cheese plus additional for serving $ ",Milk/Cream $ Cheese $ Dairy $ Garlic $ Herb $ Pasta $ Pork $ Tomato $ Sauté $ Quick & Easy $ High Fiber $ Prosciutto $ Bon Appétit $ ,Italian $ ,3.5/4,20,Milk/Cream $ Cheese $ Dairy $ Garlic $ Herb $ Pasta $ Pork $ Tomato $ Sauté $ Quick & Easy $ High Fiber $ Prosciutto $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/fresh-semolina-orecchiette-237004,Fresh Semolina Orecchiette ,2 cups semolina (sometimes called semolina flour) $ 2 cups unbleached all-purpose flour $ 1 cup lukewarm water $ ,Vegetarian $ Kid-Friendly $ Semolina $ Vegan $ Gourmet $ ,Italian $ ,4/4,1,Vegetarian $ Kid-Friendly $ Semolina $ Vegan $ Gourmet $ Italian $ 
https://www.epicurious.com/recipes/food/views/orecchiette-with-rabbit-ragu-236988,Orecchiette with Rabbit Ragù ,"1 (3-pound) rabbit, cut into 6 pieces $ 1 1/2 teaspoons salt $ 1/2 teaspoon black pepper $ 1/4 cup plus 3 tablespoons extra-virgin olive oil $ 1 large onion, finely chopped $ 1 carrot, finely chopped $ 1 celery rib, finely chopped $ 2 garlic cloves, finely chopped $ 2 Turkish bay leaves or 1 California $ 3/4 teaspoon finely chopped fresh rosemary $ 1 cup dry white wine $ 1 (28-ounce) can whole tomatoes in juice (preferably San Marzano), drained and chopped $ 1/2 cup reduced-sodium chicken broth (4 fluid ounces) $ 1 1/2 pounds fresh semolina orecchiette (ear-shaped pasta) or 1 pound dried orecchiette $ Garnish: finely grated Grana Padano cheese $ ",Cheese $ Chicken $ Dairy $ Garlic $ Herb $ Onion $ Pasta $ Vegetable $ Gourmet $ ,Italian $ ,2.5/4,2,Cheese $ Chicken $ Dairy $ Garlic $ Herb $ Onion $ Pasta $ Vegetable $ Gourmet $ Italian $ 
