link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/spicy-cheese-pizza-bread-5923,Spicy Cheese Pizza Bread ,1 2-pound uncut sourdough or Italian bread round (about 9-inch diameter) $ Olive oil $ 1 1/4 cups grated Fontina cheese $ 1 1/4 cups grated provolone cheese $ 1 1/4 cups crumbled feta cheese $ 1 1/2 teaspoons dried oregano $ 1/2 teaspoon (generous) dried crushed red pepper $ 2/3 cup chopped seeded tomatoes $ 1/2 cup chopped pitted Kalamata olives or other brine-cured black olives $ ,Cheese $ Olive $ Tomato $ Bake $ Quick & Easy $ Lunch $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ Italian American $ ,3.5/4,2,Cheese $ Olive $ Tomato $ Bake $ Quick & Easy $ Lunch $ Bon Appétit $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ Italian American $ 
https://www.epicurious.com/recipes/food/views/fettuccine-with-morel-mushrooms-and-sage-cream-5918,Fettuccine with Morel Mushrooms and Sage Cream ,2 cups water $ 1 1/2 ounces dried morel mushrooms (about 1 1/2 cups) $ 1/2 pound fettuccine $ 2 tablespoons extra-virgin olive oil $ 1 cup chopped red onion $ 1/3 cup dry red wine $ 3/4 cup whipping cream $ 2 tablespoons chopped fresh sage $ ,Milk/Cream $ Mushroom $ Pasta $ Sauté $ Quick & Easy $ Red Wine $ Fall $ Bon Appétit $ ,Italian $ ,3/4,8,Milk/Cream $ Mushroom $ Pasta $ Sauté $ Quick & Easy $ Red Wine $ Fall $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/pasta-with-spring-vegetables-and-prosciutto-11769,Pasta with Spring Vegetables and Prosciutto ,"3 garlic cloves, minced $ 1/2 teaspoon dried hot red pepper flakes, or to taste $ 3 tablespoons olive oil $ a 35-ounce can plum tomatoes, drained and chopped coarse (about 3  cups) $ 1/4 cup chopped fresh basil leaves or 1 teaspoon dried basil, crumbled, plus, if desired, fresh whole basil leaves for garnish $ 2 tablespoons unsalted butter $ 1/2 cup heavy cream $ 1/2 cup chicken broth $ 1 cup freshly grated Parmesan $ 8 asparagus stalks, trimmed and cut into 1-inch pieces  (about 2 cups) $ 1 bunch of broccoli, the flowerets cut into 1-inch pieces (about 2  cups) and the stems reserved for another use $ 2 small zucchini, scrubbed, trimmed, quartered, and cut into 1-inch  pieces (about 2 cups) $ 1 cup shelled fresh or frozen petits pois (tiny peas) $ 1 cup snow peas, trimmed and cut diagonally into 1-inch pieces $ dried pasta such as trenette (fettuccine with one ruffled edge)  or spaghetti $ 1/4 pound prosciutto, cut into thin strips $ ",Pasta $ Tomato $ Vegetable $ Asparagus $ Broccoli $ Zucchini $ Spring $ Prosciutto $ Simmer $ Gourmet $ ,Italian $ ,3.5/4,13,Pasta $ Tomato $ Vegetable $ Asparagus $ Broccoli $ Zucchini $ Spring $ Prosciutto $ Simmer $ Gourmet $ Italian $ 
https://www.epicurious.com/recipes/food/views/mascarpone-and-berry-parfaits-103462,Mascarpone and Berry Parfaits ,"1 cup chopped strawberries plus 4 whole strawberries, hulled $ 2/3 cup plus 12 raspberries $ 2 tablespoons sugar $ 2 8-ounce containers mascarpone cheese $ ",Dessert $ Freeze/Chill $ No-Cook $ Raspberry $ Strawberry $ Spring $ Bon Appétit $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,Italian $ ,2.5/4,4,Dessert $ Freeze/Chill $ No-Cook $ Raspberry $ Strawberry $ Spring $ Bon Appétit $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/roast-leg-of-lamb-with-rosemary-and-garlic-103437,Roast Leg of Lamb with Rosemary and Garlic ,"1 6- to 7-pound leg of lamb, trimmed of excess fat $ 2 tablespoons olive oil $ 2 tablespoons minced fresh rosemary $ 1 tablespoon finely grated lemon peel $ 1 garlic clove, minced $ 1/4 cup water $ Fresh rosemary sprigs $ ",Garlic $ Herb $ Lamb $ Roast $ Easter $ Low Carb $ Rosemary $ Spring $ Bon Appétit $ ,Italian $ Northern Italian $ ,3.5/4,33,Garlic $ Herb $ Lamb $ Roast $ Easter $ Low Carb $ Rosemary $ Spring $ Bon Appétit $ Italian $ Northern Italian $ 
https://www.epicurious.com/recipes/food/views/tuna-and-white-bean-salad-103430,Tuna and White Bean Salad ,"1 6-ounce can solid white tuna packed in oil $ Extra-virgin olive oil $ 2 tablespoons red wine vinegar $ 1/3 cup chopped red onion $ 3 tablespoons chopped fresh parsley $ 4 teaspoons chopped fresh sage or 1 teaspoon dried sage leaves $ 1 15- to 16-ounce can cannellini (white kidney beans), drained well $ ",Salad $ Bean $ Fish $ Onion $ No-Cook $ Lunch $ Spring $ Sage $ Bon Appétit $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,Italian $ ,3/4,50,Salad $ Bean $ Fish $ Onion $ No-Cook $ Lunch $ Spring $ Sage $ Bon Appétit $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ Italian $ 
https://www.epicurious.com/recipes/food/views/roasted-tomatoes-with-anchovies-garlic-and-parsley-103459,"Roasted Tomatoes with Anchovies, Garlic and Parsley ","1 1/2 pounds large plum tomatoes, each cut lengthwise into 6 wedges $ 10 anchovy fillets, chopped $ 1/4 cup chopped Italian parsley $ 2 garlic cloves, chopped $ 1/4 teaspoon dried crushed red pepper $ 1/2 cup olive oil $ ",Condiment/Spread $ Sauce $ Fish $ Garlic $ Herb $ Tomato $ Roast $ Low Carb $ Summer $ Parsley $ Bon Appétit $ ,Italian $ ,3.5/4,12,Condiment/Spread $ Sauce $ Fish $ Garlic $ Herb $ Tomato $ Roast $ Low Carb $ Summer $ Parsley $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/farfalle-with-gorgonzola-sauce-103447,Farfalle with Gorgonzola Sauce ,"1 1/4 cups crumbled Gorgonzola cheese (about 5 ounces) $ 1 cup whipping cream $ 8 ounces farfalle (bow-tie) pasta $ 1/3 cup walnuts, toasted, chopped $ 3 tablespoons chopped Italian parsley $ ",Pasta $ Blue Cheese $ Walnut $ Bon Appétit $ ,Italian $ ,3/4,16,Pasta $ Blue Cheese $ Walnut $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/fettucine-with-chicken-and-bell-pepper-cream-sauce-103269,Fettucine with Chicken and Bell Pepper Cream Sauce ,"12 ounces skinless boneless chicken thighs $ 1 tablespoon butter $ 1 large green bell pepper, thinly sliced $ 1 red bell pepper, thinly sliced $ 1 small red onion, thinly sliced $ 2 garlic cloves, minced $ 1/2 teaspoon dried crushed red pepper $ 1 1/2 cups whipping cream $ 1 cup chicken stock or canned low-salt chicken broth $ 3 tablespoons thinly sliced fresh basil $ 1/4 cup finely grated Parmesan cheese $ 8 ounces fettuccine $ Additional grated Parmesan cheese $ ",Milk/Cream $ Chicken $ Pasta $ Sauté $ Basil $ Bell Pepper $ Summer $ Bon Appétit $ ,Italian $ ,3.5/4,245,Milk/Cream $ Chicken $ Pasta $ Sauté $ Basil $ Bell Pepper $ Summer $ Bon Appétit $ Italian $ 
https://www.epicurious.com/recipes/food/views/pork-with-gorgonzola-sauce-104590,Pork with Gorgonzola Sauce ,1/4 cup Dijon mustard $ 1 tablespoon olive oil $ 1 tablespoon dried thyme $ 2 3/4-pound pork tenderloins $ 1 tablespoon butter $ 1 tablespoon all purpose flour $ 1 cup whipping cream $ 1/4 cup dry white wine $ 1/4 cup canned low-salt chicken broth $ 1 cup crumbled Gorgonzola cheese (about 4 ounces) $ ,Milk/Cream $ Cheese $ Mustard $ Pork $ Roast $ New Year's Eve $ Blue Cheese $ Pork Tenderloin $ White Wine $ Winter $ Bon Appétit $ ,Italian $ ,3.5/4,246,Milk/Cream $ Cheese $ Mustard $ Pork $ Roast $ New Year's Eve $ Blue Cheese $ Pork Tenderloin $ White Wine $ Winter $ Bon Appétit $ Italian $ 
