link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/monster-shrimp-with-orange-chili-glaze-235199,Monster Shrimp with Orange Chili Glaze ,"1/2 cup freshly squeezed orange juice (about 2 oranges) $ 1/2 cup fresh cilantro $ 1 tablespoon Asian red chili paste $ 1/4 cup extra-virgin olive oil $ 2 garlic cloves $ 3 scallions, green parts only, cut into 1-inch pieces $ 1 chipotle chile in adobo sauce $ 1/2 teaspoon salt $ 2 pounds extra-large shrimp (16 to 20-count size), shelled and deveined $ ",Pepper $ Fourth of July $ Quick & Easy $ Father's Day $ Orange $ Shrimp $ Summer $ Tailgating $ Cilantro $ ,American $ Central American/Caribbean $ Mexican $ ,3.5/4,12,Pepper $ Fourth of July $ Quick & Easy $ Father's Day $ Orange $ Shrimp $ Summer $ Tailgating $ Cilantro $ American $ Central American/Caribbean $ Mexican $ 
https://www.epicurious.com/recipes/food/views/goat-cheese-quesadillas-with-tomato-and-corn-salsa-235221,Goat Cheese Quesadillas with Tomato and Corn Salsa ,"Olive oil spray or nonstick cooking spray $ 8 10-inch flour tortillas $ 12 ounces soft fresh goat cheese, crumbled (about 1 1/2 cups) $ Tomato and Corn Salsaepi:recipelink</epi:recipelink> $ ",Tomato $ Vegetarian $ Quick & Easy $ Father's Day $ Goat Cheese $ Summer $ Tortillas $ ,American $ Mexican $ ,3.5/4,4,Tomato $ Vegetarian $ Quick & Easy $ Father's Day $ Goat Cheese $ Summer $ Tortillas $ American $ Mexican $ 
https://www.epicurious.com/recipes/food/views/tomato-and-corn-salsa-235222,Tomato and Corn Salsa ,"1 small red onion, chopped $ 1/2 teaspoon salt $ Juice of 2 limes $ 4 red or green jalapeño chiles, seeded and finely chopped $ 4 medium tomatoes, chopped $ 1 cup fresh or frozen (thawed) corn kernels $ 1 cup chopped cilantro $ ",Onion $ Tomato $ Side $ No-Cook $ Quick & Easy $ Father's Day $ Corn $ Summer $ Jalapeño $ Cilantro $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ Mexican $ ,3.5/4,2,Onion $ Tomato $ Side $ No-Cook $ Quick & Easy $ Father's Day $ Corn $ Summer $ Jalapeño $ Cilantro $ Vegan $ Vegetarian $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ Mexican $ 
https://www.epicurious.com/recipes/food/views/pork-and-hominy-stew-with-red-chiles-233550,Pork and Hominy Stew with Red Chiles ,"1 large head garlic $ 4 lb country-style pork ribs (not lean) $ 12 cups cold water $ 4 cups reduced-sodium chicken broth (32 fl oz) $ 1 teaspoon dried oregano (preferably Mexican), crumbled $ 6 dried New Mexico or guajillo red chiles* (2 oz) $ 1 1/2 cups boiling-hot water $ 1 cup coarsely chopped white onion (1 large) $ 1 tablespoon salt $ 4 (15-oz) cans white hominy (also called pozole), drained and rinsed $ Accompaniments: fried tortilla strips (see cooks' note, below); 1/2-inch cubes of California avocado; thinly sliced cabbage or lettuce; chopped white onion; chopped radishes; lime wedges; crumbled dried oregano (preferably Mexican); dried hot red pepper flakes $ ",Soup/Stew $ Garlic $ Onion $ Pepper $ Pork $ Hominy/Cornmeal/Masa $ Simmer $ Gourmet $ ,Mexican $ ,3/4,7,Soup/Stew $ Garlic $ Onion $ Pepper $ Pork $ Hominy/Cornmeal/Masa $ Simmer $ Gourmet $ Mexican $ 
https://www.epicurious.com/recipes/food/views/homemade-flour-tortillas-233305,Homemade Flour Tortillas ,"2 cups all-purpose flour $ 1 teaspoon salt $ 1/4 cup lard $ 1 tablespoon vegetable oil $ 1/2 cup warm water $ pastry blender, comal (Mexican griddle; optional), six- to ten-inch-long wooden dowel (found in hardware stores) $ ",Side $ Quick & Easy $ Tortillas $ Gourmet $ ,Mexican $ ,3.5/4,20,Side $ Quick & Easy $ Tortillas $ Gourmet $ Mexican $ 
https://www.epicurious.com/recipes/food/views/cinnamon-almond-cookies-233426,Cinnamon-Almond Cookies ,"3 cups all purpose flour $ 1 teaspoon ground cinnamon $ 1/2 teaspoon baking soda $ 1/2 teaspoon baking powder $ 1 cup (2 sticks) unsalted butter,room temperature $ 3/4 cup sugar $ 3/4 cup (packed) golden brown sugar $ 1 large egg $ 1 large egg yolk $ 1 teaspoon vanilla extract $ 1/2 teaspoon salt $ 1 3/4 cups sliced or blanched slivered almonds $ ",Cookies $ Dessert $ Bake $ Christmas $ Kid-Friendly $ Almond $ Cinnamon $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,Mexican $ ,3/4,12,Cookies $ Dessert $ Bake $ Christmas $ Kid-Friendly $ Almond $ Cinnamon $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ Mexican $ 
https://www.epicurious.com/recipes/food/views/mexican-chocolate-mousse-with-burnt-rum-233431,Mexican Chocolate Mousse with Burnt Rum ,"1 18.6-ounce box Mexican chocolate,* chopped $ 1/2 cup whole milk $ 3/4 teaspoon salt $ 3/4 cup white rum $ 4 cups chilled heavy whipping cream, divided $ Cinnamon-Almond Cookies $ ",Milk/Cream $ Rum $ Chocolate $ Dessert $ Christmas $ Quick & Easy $ Chill $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ ,Mexican $ ,3.5/4,42,Milk/Cream $ Rum $ Chocolate $ Dessert $ Christmas $ Quick & Easy $ Chill $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Soy Free $ Kosher $ Mexican $ 
https://www.epicurious.com/recipes/food/views/ancho-mole-233171,Ancho Mole ,"4 dried ancho chiles, stemmed, seeded $ 4 cups warm water $ 1/2 cup canola oil or vegetable oil $ 1/2 cup almonds, chopped $ 1/2 cup lightly salted dry-roasted peanuts $ 1/2 cup raisins $ 1/4 cup sesame seeds $ 4 whole canned plum tomatoes (from 14 1/2-ounce can), drained $ 2 3/4 cups (or more) water $ 1 1/2 ounces bittersweet (not unsweetened) or semisweet chocolate, chopped $ ",Chocolate $ Pepper $ Tomato $ Vegetable $ Thanksgiving $ Hot Pepper $ Fall $ Bon Appétit $ ,Mexican $ ,3/4,6,Chocolate $ Pepper $ Tomato $ Vegetable $ Thanksgiving $ Hot Pepper $ Fall $ Bon Appétit $ Mexican $ 
https://www.epicurious.com/recipes/food/views/turkey-burritos-with-salsa-and-cilantro-233150,Turkey Burritos with Salsa and Cilantro ,"3 tablespoons olive oil $ 2 red onions, sliced $ 2 bell peppers (preferably 1 red and 1 yellow), seeded, sliced $ 4 cups diced leftover cooked turkey meat $ 3/4 cup purchased fresh fire-roasted salsa $ 1 tablespoon ground cumin $ 1 8-ounce package grated Mexican 4-cheese blend (about 2 cups) $ 3/4 cup chopped fresh cilantro $ 6 burrito-size flour tortillas $ ",Cheese $ Poultry $ turkey $ Thanksgiving $ Kid-Friendly $ Quick & Easy $ Back to School $ Dinner $ Lunch $ Cilantro $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ Mexican $ ,3.5/4,16,Cheese $ Poultry $ turkey $ Thanksgiving $ Kid-Friendly $ Quick & Easy $ Back to School $ Dinner $ Lunch $ Cilantro $ Bon Appétit $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ Mexican $ 
https://www.epicurious.com/recipes/food/views/mexican-style-sweetened-black-coffee-cafe-de-olla-233034,Mexican-Style Sweetened Black Coffee (Café de Olla) ,8 cups water $ 2/3 cup packed light brown sugar $ 1 teaspoon molasses $ 2 (3-inch) cinnamon sticks $ 1 cup medium-grind coffee (not espresso) $ ,Coffee $ Non-Alcoholic $ Spice $ Cinnamon $ Molasses $ Gourmet $ Drink $ ,Mexican $ ,3/4,2,Coffee $ Non-Alcoholic $ Spice $ Cinnamon $ Molasses $ Gourmet $ Drink $ Mexican $ 
