link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/zucchini-tomato-and-corn-salad-106911,"Zucchini, Tomato, and Corn Salad ","1 1/2 pounds medium zucchini $ 1 1/4 teaspoons salt $ 1 cup fresh corn kernels (cut from 2 ears) $ 2 tablespoons fresh lemon juice $ 1/2 teaspoon sugar $ 1/4 teaspoon black pepper $ 1/4 cup extra-virgin olive oil $ 8 ounces grape or cherry tomatoes, halved lengthwise (2 cups) $ 1/4 cup thinly sliced fresh basil $ Special equipment: an adjustable-blade slicer with julienne cutter or a julienne peeler $ ",Salad $ Tomato $ Vegetable $ Side $ Fourth of July $ Picnic $ Vegetarian $ Lemon $ Basil $ Corn $ Zucchini $ Summer $ Healthy $ Vegan $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,35,Salad $ Tomato $ Vegetable $ Side $ Fourth of July $ Picnic $ Vegetarian $ Lemon $ Basil $ Corn $ Zucchini $ Summer $ Healthy $ Vegan $ Gourmet $ Pescatarian $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/pink-pickled-onions-108313,Pink Pickled Onions ,"2 pounds red onions, thinly sliced, separated into rings $ 6 4-inch fresh rosemary sprigs $ 2 cups Champagne vinegar or white wine vinegar $ 1 1/2 cups water $ 1 cup sugar $ 1 heaping tablespoon mixed pickling spice $ 2 teaspoons coarse kosher salt $ ",Onion $ Summer $ Bon Appétit $ ,American $ ,2.5/4,3,Onion $ Summer $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/sunshine-vinaigrette-106714,Sunshine Vinaigrette ,"8 tablespoons lemon juice $ 2 tablespoon Dijon mustard $ 1 teaspoon sugar $ Salt and pepper, to taste $ 1/2 cup extra-virgin olive oil $ ",Condiment/Spread $ Citrus $ Mustard $ No-Cook $ Quick & Easy $ Summer $ Parade $ ,American $ ,2.5/4,0,Condiment/Spread $ Citrus $ Mustard $ No-Cook $ Quick & Easy $ Summer $ Parade $ American $ 
https://www.epicurious.com/recipes/food/views/banana-raisin-and-oatmeal-pancakes-109153,"Banana, Raisin, and Oatmeal Pancakes ","1 cup old-fashioned oats $ 1 cup all purpose flour $ 1/4 cup (packed) golden brown sugar $ 1 1/2 teaspoons baking powder $ 1/2 teaspoon baking soda $ 1/4 teaspoon ground cinnamon $ 3/4 cup plain yogurt $ 3/4 cup whole milk $ 2 large eggs $ 1/2 teaspoon vanilla extract $ 2 ripe bananas, mashed $ 1 cup raisins $ 1/4 cup (1/2 stick) unsalted butter, melted $ Additional melted butter $ ",Fruit $ Breakfast $ Brunch $ Quick & Easy $ Yogurt $ Raisin $ Banana $ Oat $ Winter $ Pan-Fry $ Bon Appétit $ ,American $ ,3.5/4,72,Fruit $ Breakfast $ Brunch $ Quick & Easy $ Yogurt $ Raisin $ Banana $ Oat $ Winter $ Pan-Fry $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-bread-pudding-109128,Chocolate Bread Pudding ,"1 (12-inch) piece day-old baguette, cut into 1/3-inch slices, then slices halved crosswise (4 cups) $ 3 cups half-and-half $ 1/2 cup sugar $ 1/8 teaspoon salt $ 10 oz fine-quality bittersweet chocolate (not unsweetened), chopped $ 6 large eggs $ 1 teaspoon vanilla $ 2 tablespoons unsalted butter, cut into bits $ Accompaniment: unsweetened whipped cream $ ",Bread $ Chocolate $ Egg $ Brunch $ Dessert $ Bake $ Quick & Easy $ Winter $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ French $ ,3.5/4,39,Bread $ Chocolate $ Egg $ Brunch $ Dessert $ Bake $ Quick & Easy $ Winter $ Gourmet $ Vegetarian $ Pescatarian $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ French $ 
https://www.epicurious.com/recipes/food/views/beef-black-bean-and-corn-nachos-109166,"Beef, Black Bean, and Corn Nachos ","2 tablespoons olive oil $ 1 large onion, chopped $ 2 garlic cloves, chopped $ 1 1/2 pounds ground beef $ 1/4 cup chili powder $ 2 teaspoons dried oregano $ 1 teaspoon sugar $ 2 15-ounce cans black beans, drained $ 1 16-ounce package frozen corn, thawed $ 1 15-ounce can tomato sauce $ 1/2 cup chopped fresh cilantro $ 2 tablespoons fresh lemon juice $ Tortilla chips $ Shredded sharp cheddar cheese $ Sour cream $ ",Bean $ Beef $ Tomato $ Appetizer $ Sauté $ Super Bowl $ Cheddar $ Ground Beef $ Corn $ Winter $ Poker/Game Night $ Bon Appétit $ Minnesota $ ,American $ Mexican $ ,3.5/4,14,Bean $ Beef $ Tomato $ Appetizer $ Sauté $ Super Bowl $ Cheddar $ Ground Beef $ Corn $ Winter $ Poker/Game Night $ Bon Appétit $ Minnesota $ American $ Mexican $ 
https://www.epicurious.com/recipes/food/views/farmers-market-new-potatoes-with-saffron-aioli-109399,Farmers' Market New Potatoes with Saffron Aïoli ,"1 tablespoon water $ 1/2 teaspoon crumbled saffron threads $ 1/2 teaspoon smoked hot paprika* or Hungarian hot paprika $ 1/2 cup mayonnaise $ 1 tablespoon extra-virgin olive oil $ 1 teaspoon fresh lemon juice $ 1 garlic clove, minced $ 12 4-ounce fingerling potatoes, Yukon Golds, or red-skinned potatoes, unpeeled $ Fleur de sel (fine French sea salt) $ 2 tablespoons chopped fresh cilantro $ ",Potato $ Side $ Quick & Easy $ Mayonnaise $ Saffron $ Cilantro $ Boil $ Bon Appétit $ ,American $ ,3.5/4,12,Potato $ Side $ Quick & Easy $ Mayonnaise $ Saffron $ Cilantro $ Boil $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/smoked-salmon-pasta-verde-109383,Smoked Salmon Pasta Verde ,"1 1/2 cups dry white wine $ 3/4 cup crème fraîche or sour cream $ 12 ounces dried fettuccine $ 8 ounces small sugar snap peas (about 2 cups), strings removed, or thawed frozen shelled edamame $ 1 cup thinly sliced green onions (about 5) $ 1/3 cup chopped fresh Italian parsley $ 2 tablespoons chopped fresh thyme $ 4 ounces smoked salmon, cut crosswise into 1/4-inch strips $ ",Onion $ Pasta $ Quick & Easy $ Salmon $ White Wine $ Sour Cream $ Parsley $ Sugar Snap Pea $ Bon Appétit $ ,American $ ,2.5/4,16,Onion $ Pasta $ Quick & Easy $ Salmon $ White Wine $ Sour Cream $ Parsley $ Sugar Snap Pea $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/dark-roast-coffee-gelee-109234,Dark-Roast Coffee Gelée ,6 tablespoons finely ground (for filter) dark-roast coffee $ 2 1/4 cups boiling-hot water plus 1 tablespoon cold water $ 1/2 cup granulated sugar $ 1 1/2 teaspoons unflavored gelatin (from one 1/4-oz envelope) $ 2 teaspoons vanilla $ 1/4 cup packed dark brown sugar $ 1 cup chilled heavy cream $ Scant 1/4 teaspoon curry powder $ ,Coffee $ Chocolate $ Dessert $ Quick & Easy $ Curry $ Gourmet $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3/4,15,Coffee $ Chocolate $ Dessert $ Quick & Easy $ Curry $ Gourmet $ Kidney Friendly $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/grilled-salmon-with-crunchy-sweet-mustard-vinaigrette-109542,Grilled Salmon with Crunchy Sweet Mustard Vinaigrette ,"3 tablespoons white wine vinegar $ 2 tablespoons coarse- or whole-grain Dijon mustard $ 1 small shallot, finely chopped $ 2 tablespoons honey $ 1/2 cup olive oil $ Salt and freshly ground black pepper $ 4 (6- to 8-ounce) salmon fillets, 1 to 1 1/2 inches thick, with the skin $ Olive oil $ Salt and freshly ground black pepper $ ",Mustard $ Quick & Easy $ Salmon $ Summer $ Grill/Barbecue $ ,American $ ,3.5/4,57,Mustard $ Quick & Easy $ Salmon $ Summer $ Grill/Barbecue $ American $ 
