link,name,ingredients,recipe_category,recipe_cuisine,rating,rating_count,keywords
https://www.epicurious.com/recipes/food/views/celery-root-bisque-with-shiitakes-107341,Celery-Root Bisque with Shiitakes ,"2 lb celery root (sometimes called celeriac), peeled with a knife and cut into 1/2-inch cubes $ 3 celery ribs, chopped $ 1/2 lb shallots, chopped $ 1 stick (1/2 cup) unsalted butter $ 8 cups water $ 2 teaspoons salt, or to taste $ 1/4 teaspoon black pepper, or to taste $ 1/4 cup heavy cream $ 1 tablespoon fresh lemon juice, or to taste $ 6 oz fresh shiitakes, stems discarded and caps sliced 1/4 inch thick $ ",Mushroom $ Vegetable $ Appetizer $ Sauté $ Thanksgiving $ Vegetarian $ Fall $ Gourmet $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ ,American $ ,3.5/4,26,Mushroom $ Vegetable $ Appetizer $ Sauté $ Thanksgiving $ Vegetarian $ Fall $ Gourmet $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ No Sugar Added $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/tomato-and-corn-pie-108397,Tomato and Corn Pie ,"2 cups all-purpose flour $ 1 tablespoon baking powder $ 1 3/4 teaspoons salt $ 3/4 stick (6 tablespoons) cold unsalted butter, cut into 1/2-inch cubes, plus 2 teaspoons melted $ 3/4 cup whole milk $ 1/3 cup mayonnaise $ 2 tablespoons fresh lemon juice $ 1 3/4 lb beefsteak tomatoes, peeled (see cooks' note for mountain jam ) and sliced crosswise 1/4 inch thick $ 1 1/2 cups corn (from about 3 ears), coarsely puréed in a food processor $ 2 tablespoons finely chopped fresh basil $ 1 tablespoon finely chopped fresh chives $ 1/4 teaspoon black pepper $ 7 oz coarsely grated sharp Cheddar (1 3/4 cups) $ ",Cheese $ Tomato $ Vegetable $ Brunch $ Bake $ Vegetarian $ Lunch $ Cheddar $ Corn $ Summer $ Gourmet $ ,American $ ,3.5/4,65,Cheese $ Tomato $ Vegetable $ Brunch $ Bake $ Vegetarian $ Lunch $ Cheddar $ Corn $ Summer $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/ham-with-apple-mustard-glaze-13480,Ham with Apple Mustard Glaze ,"a 12- to 14-pound shankless skinless smoked-cured ham* $ whole cloves for studding ham $ 1/2 cup apple jelly $ 2 tablespoons Dijon mustard $ assorted relishes such as pickled watermelon rind and pickled bell peppers $ brandied fruits $ 
available at many butcher shops
 $ ",Fruit $ Mustard $ Pork $ Bake $ Christmas $ Apple $ Winter $ Gourmet $ ,American $ ,3.5/4,11,Fruit $ Mustard $ Pork $ Bake $ Christmas $ Apple $ Winter $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/black-eyed-pea-and-ham-salad-12428,Black-Eyed Pea and Ham Salad ,"1/2 cup dried black-eyed peas, picked over $ 1/4 teaspoon salt $ 1 tablespoon balsamic vinegar $ 1/2 cup finely chopped red bell pepper $ 1/3 cup finely chopped celery $ 1/4 cup finely chopped red onion $ 1 teaspoon minced fresh jalapeño chili including seeds (wear rubber gloves) $ 1 1/2 tablespoons olive oil $ 1/4 pound cooked ham steak, coarsely chopped $ 1 teaspoon honey $ ",Salad $ Bean $ Side $ Picnic $ Quick & Easy $ Ham $ Celery $ Bell Pepper $ Summer $ Jalapeño $ Gourmet $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ ,American $ ,3.5/4,9,Salad $ Bean $ Side $ Picnic $ Quick & Easy $ Ham $ Celery $ Bell Pepper $ Summer $ Jalapeño $ Gourmet $ Dairy Free $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ American $ 
https://www.epicurious.com/recipes/food/views/toasted-blue-cheese-and-caramelized-onion-sandwiches-107686,Toasted Blue Cheese and Caramelized Onion Sandwiches ,"2 tablespoons olive oil $ 2 large white onions, thinly sliced $ 2 tablespoons (packed) golden brown sugar $ 2 tablespoons rice vinegar $ 2 tablespoons chopped golden raisins $ 8 5 1/2x3x1/2-inch slices rustic country bread, such as walnut, pecan, or walnut-raisin $ 2 6-ounce wedges soft blue cheese (such as Cambazola, rind trimmed, or Gorgonzola dolcelatte), sliced $ 1/4 cup (1/2 stick) butter, room temperature $ ",Sandwich $ Cheese $ Onion $ Appetizer $ Sauté $ Blue Cheese $ Raisin $ Winter $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ ,American $ ,3.5/4,31,Sandwich $ Cheese $ Onion $ Appetizer $ Sauté $ Blue Cheese $ Raisin $ Winter $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Peanut Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/mustard-tarragon-butter-107608,Mustard Tarragon Butter ,"1 1/2 sticks (3/4 cup) unsalted butter, softened $ 2 1/2 tablespoons whole-grain or coarse-grain mustard $ 3 tablespoons chopped fresh tarragon $ ",Condiment/Spread $ Food Processor $ Dairy $ Herb $ Mustard $ No-Cook $ Quick & Easy $ Low/No Sugar $ Winter $ Tarragon $ Gourmet $ ,American $ ,0/4,0,Condiment/Spread $ Food Processor $ Dairy $ Herb $ Mustard $ No-Cook $ Quick & Easy $ Low/No Sugar $ Winter $ Tarragon $ Gourmet $ American $ 
https://www.epicurious.com/recipes/food/views/mixed-nut-spiced-toffee-107519,Mixed-Nut Spiced Toffee ,"1 1/4 cups (2 1/2 sticks) unsalted butter $ 1 cup sugar $ 1/2 cup (packed) golden brown sugar $ 1/3 cup water $ 1 tablespoon mild-flavored (light) molasses $ 1/2 teaspoon salt $ 1/4 teaspoon ground allspice $ 2 cups coarsely chopped toasted mixed nuts (such as cashews, almonds, and pistachios) $ 5 ounces bittersweet (not unsweetened) or semisweet chocolate, coarsely chopped $ ",Candy $ Chocolate $ Nut $ Dessert $ Christmas $ Winter $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Soy Free $ Kosher $ ,American $ ,4/4,46,Candy $ Chocolate $ Nut $ Dessert $ Christmas $ Winter $ Bon Appétit $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Soy Free $ Kosher $ American $ 
https://www.epicurious.com/recipes/food/views/balsamic-roasted-acorn-squash-with-hot-chiles-and-honey-108826,Balsamic-Roasted Acorn Squash with Hot Chiles and Honey ,"3 acorn squash, halved lengthwise, seeded $ 6 tablespoons olive oil $ 1/4 cup balsamic vinegar $ 3 tablespoons honey $ 2 tablespoons minced peperoncini $ 2 teaspoons chopped fresh thyme $ 1 teaspoon salt $ ",Vegetable $ Side $ Roast $ Thanksgiving $ Vegetarian $ Vinegar $ Hot Pepper $ Squash $ Fall $ Honey $ Bon Appétit $ ,American $ ,3/4,19,Vegetable $ Side $ Roast $ Thanksgiving $ Vegetarian $ Vinegar $ Hot Pepper $ Squash $ Fall $ Honey $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/cumin-dusted-pork-cutlets-with-citrus-pan-sauce-105363,Cumin-Dusted Pork Cutlets with Citrus Pan Sauce ,"2 tablespoons all purpose flour $ 2 teaspoons ground cumin $ 1/2 teaspoon salt $ 1/2 teaspoon ground black pepper $ 4 pork cutlets (about 12 ounces total) $ 3 tablespoons olive oil $ 2 garlic cloves, minced $ 1/4 cup fresh orange juice $ 3 tablespoons fresh lemon juice $ Orange wedges $ ",Citrus $ Pork $ Sauté $ Summer $ Bon Appétit $ ,American $ ,3/4,33,Citrus $ Pork $ Sauté $ Summer $ Bon Appétit $ American $ 
https://www.epicurious.com/recipes/food/views/chocolate-orange-fudge-13462,Chocolate Orange Fudge ,"2 cups superfine sugar $ 2 ounces unsweetened chocolate, chopped $ 2/3 cup heavy cream $ 1/4 teaspoon salt $ 1 tablespoon unsalted butter $ 1/3 cup finely chopped candied orange peel $ Garnish: candied orange peel, cut into small thin slices $ ",Candy $ Chocolate $ Citrus $ Dairy $ Dessert $ Christmas $ Winter $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ ,American $ ,3/4,3,Candy $ Chocolate $ Citrus $ Dairy $ Dessert $ Christmas $ Winter $ Gourmet $ Kidney Friendly $ Vegetarian $ Pescatarian $ Wheat/Gluten-Free $ Peanut Free $ Tree Nut Free $ Soy Free $ Kosher $ American $ 
